Time, DR, DN, RN, Euclidian
22710.000, 1.403, 0.851, 1.231, 2.051
22720.000, 1.435, 0.819, 1.276, 2.087
22730.000, 1.456, 0.874, 1.316, 2.148
22740.000, 1.451, 0.818, 1.241, 2.077
22750.000, 1.481, 0.842, 1.306, 2.146
22760.000, 1.454, 0.823, 1.275, 2.101
22770.000, 1.458, 0.831, 1.269, 2.103
22780.000, 1.429, 0.83, 1.279, 2.089
22790.000, 1.444, 0.81, 1.321, 2.118
22800.000, 1.47, 0.841, 1.364, 2.174
22810.000, 1.451, 0.842, 1.274, 2.106
22820.000, 1.443, 0.857, 1.272, 2.105
22830.000, 1.412, 0.831, 1.261, 2.067
22840.000, 1.494, 0.84, 1.325, 2.166
22850.000, 1.5, 0.836, 1.35, 2.184
22860.000, 1.449, 0.836, 1.271, 2.100
22870.000, 1.395, 0.851, 1.302, 2.089
22880.000, 1.468, 0.837, 1.3, 2.132
22890.000, 1.403, 0.818, 1.24, 2.043
22900.000, 1.459, 0.81, 1.321, 2.128
22910.000, 1.432, 0.827, 1.304, 2.105
22920.000, 1.473, 0.825, 1.301, 2.131
22930.000, 1.421, 0.824, 1.269, 2.075
22940.000, 1.435, 0.829, 1.272, 2.089
22950.000, 1.453, 0.82, 1.33, 2.133
22960.000, 1.471, 0.83, 1.318, 2.142
22970.000, 1.493, 0.853, 1.308, 2.160
22980.000, 1.492, 0.817, 1.343, 2.167
22990.000, 1.457, 0.849, 1.312, 2.136
23000.000, 1.445, 0.793, 1.279, 2.086
23010.000, 1.427, 0.812, 1.236, 2.055
23020.000, 1.465, 0.85, 1.272, 2.118
23030.000, 1.509, 0.876, 1.248, 2.145
23040.000, 1.436, 0.803, 1.276, 2.082
23050.000, 1.443, 0.856, 1.223, 2.076
23060.000, 1.462, 0.828, 1.246, 2.091
23070.000, 1.46, 0.839, 1.266, 2.106
23080.000, 1.428, 0.849, 1.213, 2.057
23090.000, 1.434, 0.825, 1.303, 2.105
23100.000, 1.435, 0.851, 1.291, 2.109
23110.000, 1.439, 0.817, 1.25, 2.073
23120.000, 1.433, 0.841, 1.252, 2.080
23130.000, 1.44, 0.828, 1.232, 2.068
23140.000, 1.451, 0.86, 1.271, 2.111
23150.000, 1.417, 0.794, 1.284, 2.070
23160.000, 1.458, 0.814, 1.293, 2.111
23170.000, 1.464, 0.834, 1.288, 2.120
23180.000, 1.458, 0.862, 1.299, 2.134
23190.000, 1.46, 0.816, 1.31, 2.124
23200.000, 1.494, 0.803, 1.326, 2.152
23210.000, 1.447, 0.811, 1.283, 2.097
23220.000, 1.425, 0.814, 1.248, 2.061
23230.000, 1.427, 0.807, 1.273, 2.075
23240.000, 1.413, 0.848, 1.229, 2.055
23250.000, 1.476, 0.841, 1.297, 2.137
23260.000, 1.452, 0.818, 1.276, 2.098
23270.000, 1.469, 0.824, 1.262, 2.104
23280.000, 1.465, 0.873, 1.311, 2.151
23290.000, 1.492, 0.789, 1.313, 2.138
23300.000, 1.462, 0.794, 1.27, 2.093
23310.000, 1.449, 0.823, 1.252, 2.084
23320.000, 1.467, 0.795, 1.281, 2.103
23330.000, 1.418, 0.808, 1.265, 2.064
23340.000, 1.441, 0.809, 1.272, 2.085
23350.000, 1.434, 0.82, 1.215, 2.050
23360.000, 1.433, 0.817, 1.322, 2.113
23370.000, 1.43, 0.833, 1.244, 2.070
23380.000, 1.428, 0.815, 1.257, 2.069
23390.000, 1.486, 0.821, 1.292, 2.133
23400.000, 1.446, 0.828, 1.201, 2.053
23410.000, 1.416, 0.797, 1.198, 2.018
23420.000, 1.456, 0.825, 1.286, 2.110
23430.000, 1.442, 0.798, 1.252, 2.069
23440.000, 1.479, 0.821, 1.3, 2.133
23450.000, 1.446, 0.823, 1.328, 2.128
23460.000, 1.464, 0.822, 1.276, 2.108
23470.000, 1.447, 0.82, 1.255, 2.083
23480.000, 1.454, 0.783, 1.282, 2.090
23490.000, 1.46, 0.807, 1.301, 2.115
23500.000, 1.446, 0.851, 1.3, 2.122
23510.000, 1.48, 0.815, 1.297, 2.129
23520.000, 1.48, 0.833, 1.304, 2.141
23530.000, 1.495, 0.847, 1.323, 2.168
23540.000, 1.438, 0.803, 1.264, 2.076
23550.000, 1.437, 0.823, 1.255, 2.077
23560.000, 1.439, 0.836, 1.265, 2.090
23570.000, 1.399, 0.849, 1.254, 2.061
23580.000, 1.417, 0.851, 1.251, 2.072
23590.000, 1.491, 0.82, 1.286, 2.132
23600.000, 1.461, 0.825, 1.303, 2.124
23610.000, 1.47, 0.838, 1.275, 2.118
23620.000, 1.475, 0.758, 1.274, 2.091
23630.000, 1.457, 0.861, 1.244, 2.100
23640.000, 1.434, 0.858, 1.256, 2.090
23650.000, 1.387, 0.817, 1.197, 2.006
23660.000, 1.452, 0.854, 1.298, 2.126
23670.000, 1.443, 0.791, 1.286, 2.088
23680.000, 1.43, 0.852, 1.272, 2.094
23690.000, 1.502, 0.848, 1.328, 2.176
23700.000, 1.447, 0.82, 1.237, 2.072
23710.000, 1.46, 0.846, 1.272, 2.113
23720.000, 1.447, 0.819, 1.309, 2.116
23730.000, 1.487, 0.839, 1.264, 2.124
23740.000, 1.474, 0.831, 1.27, 2.115
23750.000, 1.447, 0.816, 1.244, 2.075
23760.000, 1.499, 0.83, 1.321, 2.163
23770.000, 1.478, 0.821, 1.297, 2.130
23780.000, 1.494, 0.851, 1.304, 2.157
23790.000, 1.469, 0.837, 1.314, 2.141
23800.000, 1.48, 0.827, 1.311, 2.143
23810.000, 1.484, 0.842, 1.291, 2.139
23820.000, 1.531, 0.81, 1.303, 2.167
23830.000, 1.496, 0.816, 1.304, 2.145
23840.000, 1.469, 0.817, 1.322, 2.138
23850.000, 1.484, 0.83, 1.321, 2.153
23860.000, 1.483, 0.797, 1.301, 2.127
23870.000, 1.465, 0.845, 1.272, 2.116
23880.000, 1.466, 0.825, 1.284, 2.116
23890.000, 1.495, 0.831, 1.298, 2.147
23900.000, 1.462, 0.86, 1.286, 2.128
23910.000, 1.461, 0.846, 1.239, 2.094
23920.000, 1.447, 0.851, 1.253, 2.094
23930.000, 1.439, 0.788, 1.259, 2.068
23940.000, 1.48, 0.845, 1.305, 2.146
23950.000, 1.494, 0.836, 1.316, 2.159
23960.000, 1.496, 0.853, 1.256, 2.131
23970.000, 1.424, 0.834, 1.247, 2.068
23980.000, 1.423, 0.828, 1.271, 2.079
23990.000, 1.425, 0.826, 1.254, 2.070
24000.000, 1.474, 0.827, 1.288, 2.124
24010.000, 1.469, 0.849, 1.256, 2.110
24020.000, 1.45, 0.846, 1.283, 2.112
24030.000, 1.508, 0.844, 1.283, 2.152
24040.000, 1.505, 0.822, 1.332, 2.171
24050.000, 1.473, 0.819, 1.328, 2.145
24060.000, 1.464, 0.866, 1.283, 2.130
24070.000, 1.416, 0.829, 1.258, 2.067
24080.000, 1.507, 0.843, 1.333, 2.181
24090.000, 1.464, 0.819, 1.278, 2.108
24100.000, 1.463, 0.844, 1.275, 2.116
24110.000, 1.436, 0.839, 1.238, 2.073
24120.000, 1.498, 0.839, 1.284, 2.143
24130.000, 1.456, 0.837, 1.254, 2.095
24140.000, 1.455, 0.852, 1.221, 2.081
24150.000, 1.452, 0.835, 1.289, 2.113
24160.000, 1.419, 0.819, 1.28, 2.079
24170.000, 1.403, 0.844, 1.293, 2.086
24180.000, 1.472, 0.867, 1.248, 2.115
24190.000, 1.464, 0.831, 1.252, 2.097
24200.000, 1.452, 0.832, 1.218, 2.069
24210.000, 1.425, 0.831, 1.284, 2.090
24220.000, 1.483, 0.838, 1.25, 2.112
24230.000, 1.457, 0.86, 1.256, 2.107
24240.000, 1.452, 0.815, 1.279, 2.099
24250.000, 1.415, 0.801, 1.206, 2.024
24260.000, 1.415, 0.839, 1.2, 2.036
24270.000, 1.465, 0.834, 1.279, 2.116
24280.000, 1.461, 0.847, 1.264, 2.109
24290.000, 1.429, 0.838, 1.236, 2.066
24300.000, 1.554, 0.83, 1.302, 2.190
24310.000, 1.526, 0.806, 1.333, 2.180
24320.000, 1.498, 0.812, 1.321, 2.156
24330.000, 1.471, 0.86, 1.274, 2.127
24340.000, 1.454, 0.861, 1.278, 2.118
24350.000, 1.429, 0.857, 1.208, 2.058
24360.000, 1.465, 0.867, 1.252, 2.113
24370.000, 1.417, 0.843, 1.227, 2.055
24380.000, 1.457, 0.839, 1.259, 2.100
24390.000, 1.501, 0.852, 1.242, 2.126
24400.000, 1.469, 0.843, 1.235, 2.096
24410.000, 1.494, 0.855, 1.282, 2.146
24420.000, 1.481, 0.842, 1.283, 2.132
24430.000, 1.486, 0.838, 1.327, 2.161
24440.000, 1.471, 0.839, 1.308, 2.139
24450.000, 1.528, 0.827, 1.353, 2.202
24460.000, 1.512, 0.845, 1.247, 2.134
24470.000, 1.533, 0.817, 1.346, 2.197
24480.000, 1.491, 0.824, 1.342, 2.168
24490.000, 1.496, 0.825, 1.281, 2.135
24500.000, 1.474, 0.832, 1.284, 2.124
24510.000, 1.559, 0.822, 1.361, 2.226
24520.000, 1.522, 0.815, 1.321, 2.173
24530.000, 1.508, 0.836, 1.324, 2.173
24540.000, 1.505, 0.823, 1.298, 2.151
24550.000, 1.526, 0.878, 1.313, 2.196
24560.000, 1.481, 0.857, 1.291, 2.143
24570.000, 1.499, 0.824, 1.348, 2.177
24580.000, 1.515, 0.846, 1.328, 2.185
24590.000, 1.499, 0.854, 1.299, 2.159
24600.000, 1.475, 0.832, 1.297, 2.133
24610.000, 1.453, 0.81, 1.286, 2.102
24620.000, 1.487, 0.846, 1.288, 2.141
24630.000, 1.498, 0.863, 1.298, 2.161
24640.000, 1.467, 0.853, 1.25, 2.107
24650.000, 1.475, 0.861, 1.262, 2.123
24660.000, 1.505, 0.824, 1.33, 2.170
24670.000, 1.438, 0.82, 1.251, 2.074
24680.000, 1.456, 0.822, 1.252, 2.088
24690.000, 1.468, 0.828, 1.277, 2.114
24700.000, 1.52, 0.809, 1.288, 2.150
24710.000, 1.47, 0.836, 1.316, 2.142
24720.000, 1.484, 0.83, 1.334, 2.161
24730.000, 1.477, 0.832, 1.304, 2.138
24740.000, 1.488, 0.807, 1.322, 2.147
24750.000, 1.537, 0.811, 1.363, 2.208
24760.000, 1.481, 0.804, 1.345, 2.156
24770.000, 1.495, 0.84, 1.354, 2.184
24780.000, 1.495, 0.848, 1.332, 2.174
24790.000, 1.472, 0.843, 1.326, 2.153
24800.000, 1.503, 0.838, 1.363, 2.195
24810.000, 1.441, 0.816, 1.279, 2.092
24820.000, 1.493, 0.805, 1.337, 2.159
24830.000, 1.506, 0.819, 1.313, 2.159
24840.000, 1.498, 0.824, 1.341, 2.172
24850.000, 1.557, 0.821, 1.347, 2.216
24860.000, 1.508, 0.837, 1.303, 2.161
24870.000, 1.504, 0.802, 1.302, 2.144
24880.000, 1.519, 0.787, 1.346, 2.176
24890.000, 1.52, 0.823, 1.292, 2.158
24900.000, 1.502, 0.837, 1.347, 2.184
24910.000, 1.519, 0.838, 1.342, 2.193
24920.000, 1.518, 0.857, 1.301, 2.175
24930.000, 1.521, 0.823, 1.311, 2.170
24940.000, 1.519, 0.809, 1.319, 2.168
24950.000, 1.552, 0.822, 1.346, 2.212
24960.000, 1.543, 0.835, 1.328, 2.200
24970.000, 1.527, 0.823, 1.295, 2.164
24980.000, 1.504, 0.794, 1.333, 2.160
24990.000, 1.467, 0.836, 1.259, 2.106
25000.000, 1.466, 0.812, 1.31, 2.127
25010.000, 1.47, 0.821, 1.253, 2.098
25020.000, 1.486, 0.813, 1.271, 2.117
25030.000, 1.484, 0.845, 1.308, 2.151
25040.000, 1.504, 0.836, 1.327, 2.172
25050.000, 1.484, 0.813, 1.344, 2.160
25060.000, 1.551, 0.82, 1.334, 2.203
25070.000, 1.554, 0.803, 1.367, 2.220
25080.000, 1.557, 0.851, 1.337, 2.221
25090.000, 1.499, 0.829, 1.26, 2.126
25100.000, 1.495, 0.843, 1.26, 2.129
25110.000, 1.532, 0.809, 1.318, 2.176
25120.000, 1.526, 0.801, 1.323, 2.172
25130.000, 1.576, 0.804, 1.326, 2.210
25140.000, 1.533, 0.831, 1.361, 2.212
25150.000, 1.444, 0.853, 1.278, 2.108
25160.000, 1.462, 0.826, 1.302, 2.124
25170.000, 1.473, 0.804, 1.295, 2.119
25180.000, 1.459, 0.806, 1.253, 2.085
25190.000, 1.48, 0.885, 1.195, 2.098
25200.000, 1.446, 0.815, 1.271, 2.090
25210.000, 1.471, 0.777, 1.298, 2.110
25220.000, 1.47, 0.834, 1.254, 2.104
25230.000, 1.474, 0.826, 1.271, 2.114
25240.000, 1.523, 0.855, 1.331, 2.195
25250.000, 1.509, 0.79, 1.279, 2.130
25260.000, 1.469, 0.794, 1.261, 2.092
25270.000, 1.434, 0.816, 1.235, 2.060
25280.000, 1.484, 0.826, 1.286, 2.130
25290.000, 1.503, 0.82, 1.274, 2.134
25300.000, 1.457, 0.867, 1.255, 2.109
25310.000, 1.547, 0.835, 1.324, 2.200
25320.000, 1.556, 0.852, 1.335, 2.220
25330.000, 1.463, 0.831, 1.303, 2.128
25340.000, 1.517, 0.842, 1.294, 2.164
25350.000, 1.494, 0.816, 1.285, 2.132
25360.000, 1.501, 0.804, 1.287, 2.134
25370.000, 1.446, 0.819, 1.263, 2.087
25380.000, 1.518, 0.841, 1.3, 2.168
25390.000, 1.462, 0.841, 1.304, 2.131
25400.000, 1.52, 0.81, 1.36, 2.194
25410.000, 1.439, 0.843, 1.268, 2.095
25420.000, 1.451, 0.822, 1.243, 2.079
25430.000, 1.487, 0.82, 1.279, 2.125
25440.000, 1.5, 0.835, 1.313, 2.161
25450.000, 1.453, 0.823, 1.26, 2.091
25460.000, 1.478, 0.805, 1.295, 2.123
25470.000, 1.461, 0.85, 1.298, 2.131
25480.000, 1.501, 0.845, 1.311, 2.164
25490.000, 1.452, 0.807, 1.293, 2.105
25500.000, 1.509, 0.829, 1.332, 2.176
25510.000, 1.443, 0.851, 1.296, 2.118
25520.000, 1.453, 0.826, 1.281, 2.105
25530.000, 1.464, 0.821, 1.298, 2.121
25540.000, 1.463, 0.805, 1.285, 2.107
25550.000, 1.477, 0.818, 1.296, 2.128
25560.000, 1.462, 0.819, 1.304, 2.123
25570.000, 1.526, 0.838, 1.377, 2.219
25580.000, 1.486, 0.817, 1.264, 2.115
25590.000, 1.487, 0.82, 1.299, 2.137
25600.000, 1.476, 0.8, 1.317, 2.133
25610.000, 1.455, 0.84, 1.328, 2.141
25620.000, 1.505, 0.843, 1.338, 2.183
25630.000, 1.524, 0.817, 1.348, 2.192
25640.000, 1.516, 0.825, 1.374, 2.206
25650.000, 1.53, 0.808, 1.353, 2.196
25660.000, 1.551, 0.816, 1.354, 2.214
25670.000, 1.528, 0.834, 1.328, 2.189
25680.000, 1.51, 0.853, 1.317, 2.177
25690.000, 1.534, 0.85, 1.327, 2.199
25700.000, 1.517, 0.844, 1.334, 2.189
25710.000, 1.504, 0.846, 1.324, 2.175
25720.000, 1.47, 0.828, 1.287, 2.121
25730.000, 1.506, 0.802, 1.34, 2.169
25740.000, 1.496, 0.827, 1.338, 2.170
25750.000, 1.485, 0.787, 1.322, 2.138
25760.000, 1.517, 0.753, 1.351, 2.166
25770.000, 1.489, 0.857, 1.313, 2.162
25780.000, 1.504, 0.827, 1.328, 2.170
25790.000, 1.493, 0.821, 1.346, 2.171
25800.000, 1.43, 0.82, 1.31, 2.105
25810.000, 1.478, 0.867, 1.335, 2.172
25820.000, 1.485, 0.805, 1.278, 2.118
25830.000, 1.43, 0.836, 1.245, 2.072
25840.000, 1.435, 0.854, 1.295, 2.113
25850.000, 1.428, 0.86, 1.265, 2.092
25860.000, 1.439, 0.829, 1.244, 2.074
25870.000, 1.453, 0.821, 1.263, 2.092
25880.000, 1.454, 0.836, 1.281, 2.110
25890.000, 1.451, 0.821, 1.253, 2.085
25900.000, 1.479, 0.845, 1.323, 2.156
25910.000, 1.471, 0.849, 1.307, 2.143
25920.000, 1.426, 0.847, 1.243, 2.072
25930.000, 1.504, 0.833, 1.273, 2.139
25940.000, 1.44, 0.827, 1.28, 2.096
25950.000, 1.479, 0.864, 1.324, 2.164
25960.000, 1.482, 0.825, 1.26, 2.112
25970.000, 1.484, 0.84, 1.321, 2.157
25980.000, 1.482, 0.832, 1.318, 2.150
25990.000, 1.459, 0.859, 1.298, 2.133
26000.000, 1.485, 0.862, 1.287, 2.145
26010.000, 1.479, 0.848, 1.298, 2.142
26020.000, 1.475, 0.859, 1.297, 2.143
26030.000, 1.465, 0.857, 1.283, 2.127
26040.000, 1.458, 0.843, 1.281, 2.115
26050.000, 1.484, 0.824, 1.28, 2.125
26060.000, 1.487, 0.863, 1.294, 2.151
26070.000, 1.487, 0.859, 1.286, 2.145
26080.000, 1.432, 0.845, 1.299, 2.109
26090.000, 1.487, 0.834, 1.353, 2.176
26100.000, 1.46, 0.829, 1.234, 2.083
26110.000, 1.436, 0.839, 1.238, 2.073
26120.000, 1.495, 0.811, 1.298, 2.139
26130.000, 1.499, 0.827, 1.314, 2.158
26140.000, 1.497, 0.834, 1.295, 2.147
26150.000, 1.478, 0.856, 1.329, 2.164
26160.000, 1.473, 0.85, 1.308, 2.145
26170.000, 1.463, 0.868, 1.272, 2.124
26180.000, 1.489, 0.848, 1.303, 2.152
26190.000, 1.539, 0.859, 1.316, 2.199
26200.000, 1.486, 0.872, 1.299, 2.157
26210.000, 1.495, 0.828, 1.282, 2.136
26220.000, 1.465, 0.795, 1.298, 2.112
26230.000, 1.531, 0.816, 1.311, 2.174
26240.000, 1.49, 0.814, 1.332, 2.157
26250.000, 1.482, 0.801, 1.321, 2.140
26260.000, 1.481, 0.826, 1.295, 2.133
26270.000, 1.472, 0.827, 1.296, 2.128
26280.000, 1.456, 0.837, 1.306, 2.127
26290.000, 1.425, 0.795, 1.263, 2.063
26300.000, 1.473, 0.828, 1.264, 2.110
26310.000, 1.483, 0.831, 1.34, 2.164
26320.000, 1.456, 0.829, 1.281, 2.109
26330.000, 1.511, 0.856, 1.325, 2.184
26340.000, 1.464, 0.834, 1.302, 2.129
26350.000, 1.518, 0.809, 1.341, 2.181
26360.000, 1.469, 0.833, 1.3, 2.131
26370.000, 1.55, 0.848, 1.363, 2.231
26380.000, 1.468, 0.841, 1.312, 2.140
26390.000, 1.436, 0.84, 1.269, 2.092
26400.000, 1.45, 0.856, 1.238, 2.089
26410.000, 1.45, 0.849, 1.216, 2.074
26420.000, 1.482, 0.85, 1.274, 2.131
26430.000, 1.508, 0.857, 1.297, 2.165
26440.000, 1.473, 0.841, 1.266, 2.116
26450.000, 1.455, 0.823, 1.3, 2.117
26460.000, 1.492, 0.857, 1.295, 2.153
26470.000, 1.487, 0.847, 1.319, 2.160
26480.000, 1.475, 0.837, 1.328, 2.154
26490.000, 1.494, 0.855, 1.348, 2.186
26500.000, 1.448, 0.852, 1.291, 2.118
26510.000, 1.479, 0.85, 1.271, 2.127
26520.000, 1.474, 0.83, 1.276, 2.118
26530.000, 1.465, 0.845, 1.279, 2.120
26540.000, 1.428, 0.827, 1.274, 2.084
26550.000, 1.45, 0.85, 1.306, 2.128
26560.000, 1.494, 0.855, 1.347, 2.185
26570.000, 1.492, 0.831, 1.297, 2.144
26580.000, 1.497, 0.87, 1.317, 2.175
26590.000, 1.457, 0.839, 1.267, 2.105
26600.000, 1.508, 0.819, 1.281, 2.141
26610.000, 1.528, 0.856, 1.334, 2.201
26620.000, 1.518, 0.816, 1.281, 2.147
26630.000, 1.499, 0.842, 1.264, 2.133
26640.000, 1.52, 0.864, 1.351, 2.209
26650.000, 1.497, 0.875, 1.298, 2.165
26660.000, 1.462, 0.833, 1.278, 2.112
26670.000, 1.552, 0.863, 1.296, 2.198
26680.000, 1.514, 0.791, 1.307, 2.150
26690.000, 1.556, 0.842, 1.361, 2.232
26700.000, 1.509, 0.858, 1.277, 2.154
26710.000, 1.493, 0.827, 1.278, 2.132
26720.000, 1.53, 0.866, 1.297, 2.184
26730.000, 1.504, 0.83, 1.3, 2.154
26740.000, 1.428, 0.819, 1.278, 2.084
26750.000, 1.515, 0.809, 1.307, 2.158
26760.000, 1.498, 0.837, 1.284, 2.143
26770.000, 1.531, 0.845, 1.348, 2.207
26780.000, 1.531, 0.828, 1.316, 2.182
26790.000, 1.513, 0.847, 1.291, 2.161
26800.000, 1.503, 0.842, 1.276, 2.143
26810.000, 1.534, 0.783, 1.332, 2.177
26820.000, 1.464, 0.85, 1.308, 2.139
26830.000, 1.46, 0.842, 1.258, 2.103
26840.000, 1.494, 0.799, 1.276, 2.120
26850.000, 1.423, 0.806, 1.238, 2.051
26860.000, 1.455, 0.849, 1.249, 2.097
26870.000, 1.469, 0.817, 1.259, 2.100
26880.000, 1.468, 0.851, 1.212, 2.085
26890.000, 1.446, 0.827, 1.253, 2.084
26900.000, 1.485, 0.842, 1.272, 2.128
26910.000, 1.479, 0.876, 1.264, 2.133
26920.000, 1.428, 0.829, 1.231, 2.059
26930.000, 1.44, 0.867, 1.252, 2.095
26940.000, 1.44, 0.855, 1.233, 2.079
26950.000, 1.45, 0.833, 1.235, 2.078
26960.000, 1.426, 0.839, 1.25, 2.073
26970.000, 1.493, 0.832, 1.333, 2.167
26980.000, 1.455, 0.822, 1.245, 2.083
26990.000, 1.451, 0.836, 1.241, 2.084
27000.000, 1.439, 0.836, 1.219, 2.062
27010.000, 1.502, 0.82, 1.303, 2.150
27020.000, 1.448, 0.816, 1.237, 2.071
27030.000, 1.462, 0.84, 1.228, 2.085
27040.000, 1.456, 0.835, 1.263, 2.100
27050.000, 1.48, 0.839, 1.208, 2.086
27060.000, 1.476, 0.854, 1.279, 2.131
27070.000, 1.46, 0.853, 1.222, 2.086
27080.000, 1.481, 0.826, 1.255, 2.109
27090.000, 1.484, 0.837, 1.205, 2.086
27100.000, 1.445, 0.818, 1.265, 2.087
27110.000, 1.472, 0.839, 1.216, 2.085
27120.000, 1.472, 0.841, 1.29, 2.130
27130.000, 1.519, 0.828, 1.301, 2.164
27140.000, 1.506, 0.836, 1.303, 2.159
27150.000, 1.473, 0.837, 1.253, 2.107
27160.000, 1.479, 0.837, 1.278, 2.126
27170.000, 1.534, 0.828, 1.303, 2.176
27180.000, 1.466, 0.84, 1.179, 2.060
27190.000, 1.482, 0.841, 1.293, 2.139
27200.000, 1.47, 0.846, 1.249, 2.106
27210.000, 1.479, 0.86, 1.244, 2.115
27220.000, 1.457, 0.86, 1.284, 2.123
27230.000, 1.502, 0.808, 1.296, 2.142
27240.000, 1.503, 0.839, 1.273, 2.140
27250.000, 1.456, 0.836, 1.229, 2.080
27260.000, 1.479, 0.84, 1.274, 2.125
27270.000, 1.502, 0.849, 1.254, 2.132
27280.000, 1.478, 0.835, 1.245, 2.105
27290.000, 1.487, 0.816, 1.279, 2.124
27300.000, 1.419, 0.859, 1.188, 2.040
27310.000, 1.445, 0.869, 1.262, 2.106
27320.000, 1.491, 0.848, 1.284, 2.142
27330.000, 1.502, 0.847, 1.264, 2.138
27340.000, 1.484, 0.823, 1.301, 2.138
27350.000, 1.469, 0.851, 1.225, 2.093
27360.000, 1.451, 0.849, 1.243, 2.090
27370.000, 1.442, 0.844, 1.243, 2.082
27380.000, 1.451, 0.835, 1.23, 2.077
27390.000, 1.493, 0.83, 1.252, 2.117
27400.000, 1.429, 0.822, 1.268, 2.079
27410.000, 1.439, 0.841, 1.283, 2.103
27420.000, 1.46, 0.776, 1.317, 2.113
27430.000, 1.508, 0.791, 1.282, 2.131
27440.000, 1.44, 0.844, 1.311, 2.122
27450.000, 1.469, 0.837, 1.283, 2.122
27460.000, 1.459, 0.819, 1.268, 2.099
27470.000, 1.422, 0.803, 1.273, 2.070
27480.000, 1.457, 0.825, 1.244, 2.085
27490.000, 1.504, 0.84, 1.323, 2.172
27500.000, 1.441, 0.83, 1.254, 2.082
27510.000, 1.456, 0.812, 1.273, 2.097
27520.000, 1.481, 0.859, 1.261, 2.126
27530.000, 1.493, 0.853, 1.239, 2.119
27540.000, 1.452, 0.867, 1.238, 2.095
27550.000, 1.493, 0.808, 1.261, 2.114
27560.000, 1.536, 0.817, 1.318, 2.182
27570.000, 1.456, 0.833, 1.261, 2.098
27580.000, 1.519, 0.828, 1.279, 2.151
27590.000, 1.441, 0.852, 1.239, 2.082
27600.000, 1.495, 0.848, 1.275, 2.140
27610.000, 1.499, 0.832, 1.338, 2.174
27620.000, 1.473, 0.831, 1.264, 2.111
27630.000, 1.466, 0.831, 1.246, 2.095
27640.000, 1.507, 0.849, 1.313, 2.171
27650.000, 1.49, 0.841, 1.284, 2.139
27660.000, 1.434, 0.831, 1.289, 2.099
27670.000, 1.514, 0.86, 1.3, 2.172
27680.000, 1.498, 0.83, 1.284, 2.140
27690.000, 1.527, 0.848, 1.292, 2.172
27700.000, 1.512, 0.849, 1.245, 2.134
27710.000, 1.431, 0.847, 1.227, 2.066
27720.000, 1.496, 0.882, 1.238, 2.132
27730.000, 1.467, 0.866, 1.282, 2.132
27740.000, 1.55, 0.841, 1.291, 2.185
27750.000, 1.523, 0.83, 1.307, 2.171
27760.000, 1.498, 0.81, 1.305, 2.145
27770.000, 1.539, 0.821, 1.311, 2.182
27780.000, 1.486, 0.833, 1.291, 2.137
27790.000, 1.513, 0.801, 1.311, 2.156
27800.000, 1.461, 0.86, 1.242, 2.101
27810.000, 1.476, 0.821, 1.282, 2.120
27820.000, 1.471, 0.82, 1.262, 2.104
27830.000, 1.506, 0.819, 1.27, 2.133
27840.000, 1.513, 0.834, 1.302, 2.163
27850.000, 1.472, 0.866, 1.245, 2.113
27860.000, 1.406, 0.841, 1.241, 2.055
27870.000, 1.484, 0.849, 1.308, 2.152
27880.000, 1.487, 0.856, 1.257, 2.126
27890.000, 1.449, 0.818, 1.277, 2.097
27900.000, 1.479, 0.849, 1.317, 2.154
27910.000, 1.479, 0.895, 1.321, 2.175
27920.000, 1.436, 0.824, 1.231, 2.063
27930.000, 1.456, 0.817, 1.258, 2.090
27940.000, 1.476, 0.84, 1.254, 2.111
27950.000, 1.435, 0.81, 1.246, 2.065
27960.000, 1.493, 0.838, 1.303, 2.151
27970.000, 1.471, 0.84, 1.304, 2.137
27980.000, 1.489, 0.86, 1.288, 2.148
27990.000, 1.473, 0.83, 1.279, 2.120
28000.000, 1.41, 0.842, 1.262, 2.071
28010.000, 1.469, 0.843, 1.285, 2.125
28020.000, 1.488, 0.842, 1.282, 2.136
28030.000, 1.448, 0.855, 1.271, 2.107
28040.000, 1.492, 0.856, 1.305, 2.159
28050.000, 1.468, 0.863, 1.301, 2.142
28060.000, 1.512, 0.831, 1.3, 2.160
28070.000, 1.481, 0.833, 1.273, 2.123
28080.000, 1.472, 0.826, 1.286, 2.121
28090.000, 1.524, 0.834, 1.329, 2.187
28100.000, 1.498, 0.839, 1.288, 2.146
28110.000, 1.474, 0.811, 1.244, 2.092
28120.000, 1.486, 0.838, 1.309, 2.150
28130.000, 1.446, 0.867, 1.209, 2.074
28140.000, 1.438, 0.824, 1.284, 2.096
28150.000, 1.44, 0.822, 1.276, 2.092
28160.000, 1.442, 0.822, 1.23, 2.065
28170.000, 1.445, 0.81, 1.252, 2.076
28180.000, 1.515, 0.794, 1.266, 2.128
28190.000, 1.52, 0.825, 1.271, 2.146
28200.000, 1.465, 0.801, 1.281, 2.104
28210.000, 1.528, 0.754, 1.301, 2.143
28220.000, 1.527, 0.76, 1.261, 2.121
28230.000, 1.488, 0.814, 1.27, 2.118
28240.000, 1.501, 0.809, 1.256, 2.117
28250.000, 1.457, 0.795, 1.248, 2.076
28260.000, 1.508, 0.768, 1.31, 2.140
28270.000, 1.515, 0.833, 1.323, 2.177
28280.000, 1.469, 0.777, 1.235, 2.070
28290.000, 1.529, 0.785, 1.307, 2.159
