Time, DR, DN, RN, Euclidian
15.800, 1.413, 0.903, 1.211, 2.068
15.810, 1.41, 0.9, 1.207, 2.062
15.820, 1.366, 0.884, 1.135, 1.983
15.830, 1.377, 0.887, 1.18, 2.018
15.840, 1.387, 0.876, 1.166, 2.012
15.850, 1.393, 0.894, 1.189, 2.037
15.860, 1.401, 0.874, 1.191, 2.035
15.870, 1.382, 0.889, 1.209, 2.040
15.880, 1.441, 0.886, 1.211, 2.080
15.890, 1.316, 0.901, 1.14, 1.960
15.900, 1.353, 0.897, 1.186, 2.010
15.910, 1.37, 0.879, 1.167, 2.002
15.920, 1.377, 0.879, 1.194, 2.023
15.930, 1.401, 0.882, 1.175, 2.030
15.940, 1.403, 0.845, 1.205, 2.033
15.950, 1.447, 0.881, 1.23, 2.093
15.960, 1.506, 0.862, 1.249, 2.138
15.970, 1.45, 0.899, 1.256, 2.118
15.980, 1.368, 0.897, 1.171, 2.011
15.990, 1.37, 0.915, 1.173, 2.022
16.000, 1.373, 0.926, 1.186, 2.036
16.010, 1.398, 0.93, 1.23, 2.081
16.020, 1.459, 0.899, 1.252, 2.122
16.030, 1.472, 0.907, 1.253, 2.135
16.040, 1.432, 0.882, 1.256, 2.099
16.050, 1.411, 0.914, 1.262, 2.102
16.060, 1.443, 0.89, 1.248, 2.105
16.070, 1.43, 0.893, 1.205, 2.072
16.080, 1.383, 0.894, 1.225, 2.052
16.090, 1.412, 0.849, 1.203, 2.040
16.100, 1.465, 0.861, 1.248, 2.108
16.110, 1.485, 0.88, 1.245, 2.128
16.120, 1.437, 0.852, 1.225, 2.071
16.130, 1.413, 0.87, 1.188, 2.040
16.140, 1.442, 0.909, 1.137, 2.049
16.150, 1.489, 0.912, 1.217, 2.128
16.160, 1.45, 0.9, 1.157, 2.061
16.170, 1.451, 0.887, 1.222, 2.094
16.180, 1.435, 0.887, 1.184, 2.061
16.190, 1.428, 0.891, 1.152, 2.039
16.200, 1.451, 0.866, 1.128, 2.031
16.210, 1.473, 0.853, 1.2, 2.082
16.220, 1.41, 0.845, 1.177, 2.021
16.230, 1.355, 0.894, 1.152, 1.990
16.240, 1.371, 0.928, 1.219, 2.055
16.250, 1.384, 0.918, 1.197, 2.047
16.260, 1.402, 0.904, 1.2, 2.054
16.270, 1.4, 0.925, 1.175, 2.048
16.280, 1.421, 0.911, 1.186, 2.062
16.290, 1.413, 0.889, 1.181, 2.044
16.300, 1.378, 0.904, 1.184, 2.029
16.310, 1.357, 0.9, 1.221, 2.035
16.320, 1.374, 0.893, 1.163, 2.009
16.330, 1.32, 0.894, 1.132, 1.955
16.340, 1.408, 0.892, 1.197, 2.052
16.350, 1.332, 0.896, 1.184, 1.994
16.360, 1.418, 0.932, 1.159, 2.054
16.370, 1.367, 0.89, 1.196, 2.022
16.380, 1.369, 0.897, 1.232, 2.048
16.390, 1.415, 0.906, 1.294, 2.120
16.400, 1.348, 0.885, 1.275, 2.055
16.410, 1.401, 0.875, 1.257, 2.075
16.420, 1.325, 0.903, 1.196, 2.000
16.430, 1.398, 0.918, 1.253, 2.089
16.440, 1.374, 0.906, 1.156, 2.011
16.450, 1.398, 0.904, 1.234, 2.072
16.460, 1.381, 0.926, 1.191, 2.045
16.470, 1.378, 0.881, 1.208, 2.033
16.480, 1.32, 0.902, 1.171, 1.981
16.490, 1.364, 0.915, 1.196, 2.031
16.500, 1.388, 0.902, 1.292, 2.099
16.510, 1.39, 0.93, 1.222, 2.071
16.520, 1.348, 0.885, 1.18, 1.998
16.530, 1.397, 0.867, 1.18, 2.023
16.540, 1.38, 0.897, 1.136, 1.999
16.550, 1.425, 0.863, 1.243, 2.078
16.560, 1.378, 0.89, 1.18, 2.020
16.570, 1.328, 0.891, 1.157, 1.973
16.580, 1.35, 0.87, 1.173, 1.988
16.590, 1.351, 0.888, 1.194, 2.009
16.600, 1.394, 0.898, 1.237, 2.068
16.610, 1.399, 0.901, 1.259, 2.086
16.620, 1.359, 0.904, 1.255, 2.058
16.630, 1.368, 0.889, 1.311, 2.092
16.640, 1.359, 0.875, 1.28, 2.061
16.650, 1.381, 0.863, 1.251, 2.053
16.660, 1.45, 0.912, 1.337, 2.172
16.670, 1.387, 0.908, 1.298, 2.105
16.680, 1.355, 0.877, 1.222, 2.024
16.690, 1.335, 0.93, 1.246, 2.049
16.700, 1.371, 0.878, 1.241, 2.047
16.710, 1.413, 0.862, 1.263, 2.082
16.720, 1.399, 0.872, 1.284, 2.089
16.730, 1.432, 0.894, 1.262, 2.107
16.740, 1.402, 0.912, 1.28, 2.106
16.750, 1.392, 0.889, 1.277, 2.087
16.760, 1.435, 0.913, 1.257, 2.114
16.770, 1.362, 0.876, 1.213, 2.023
16.780, 1.388, 0.887, 1.191, 2.032
16.790, 1.409, 0.905, 1.231, 2.078
16.800, 1.298, 0.872, 1.176, 1.956
16.810, 1.295, 0.872, 1.164, 1.947
16.820, 1.36, 0.883, 1.141, 1.982
16.830, 1.408, 0.919, 1.201, 2.066
16.840, 1.343, 0.889, 1.147, 1.977
16.850, 1.382, 0.849, 1.235, 2.038
16.860, 1.434, 0.907, 1.215, 2.086
16.870, 1.365, 0.875, 1.169, 1.998
16.880, 1.349, 0.887, 1.13, 1.970
16.890, 1.402, 0.908, 1.214, 2.064
16.900, 1.333, 0.923, 1.14, 1.982
16.910, 1.298, 0.842, 1.153, 1.929
16.920, 1.341, 0.86, 1.139, 1.958
16.930, 1.357, 0.903, 1.19, 2.018
16.940, 1.408, 0.876, 1.219, 2.058
16.950, 1.419, 0.899, 1.199, 2.063
16.960, 1.39, 0.882, 1.169, 2.019
16.970, 1.408, 0.909, 1.177, 2.047
16.980, 1.367, 0.898, 1.124, 1.984
16.990, 1.375, 0.859, 1.124, 1.972
17.000, 1.407, 0.842, 1.196, 2.029
17.010, 1.394, 0.863, 1.185, 2.022
17.020, 1.382, 0.887, 1.237, 2.055
17.030, 1.374, 0.918, 1.199, 2.041
17.040, 1.395, 0.902, 1.236, 2.070
17.050, 1.363, 0.892, 1.141, 1.988
17.060, 1.394, 0.869, 1.243, 2.059
17.070, 1.367, 0.857, 1.176, 1.996
17.080, 1.386, 0.876, 1.147, 2.000
17.090, 1.379, 0.868, 1.164, 2.002
17.100, 1.368, 0.828, 1.198, 1.998
17.110, 1.363, 0.849, 1.164, 1.983
17.120, 1.398, 0.874, 1.196, 2.036
17.130, 1.421, 0.898, 1.244, 2.091
17.140, 1.408, 0.911, 1.185, 2.053
17.150, 1.4, 0.876, 1.177, 2.027
17.160, 1.384, 0.913, 1.165, 2.026
17.170, 1.338, 0.866, 1.115, 1.945
17.180, 1.385, 0.859, 1.137, 1.987
17.190, 1.374, 0.896, 1.176, 2.018
17.200, 1.382, 0.899, 1.144, 2.006
17.210, 1.371, 0.927, 1.149, 2.014
17.220, 1.363, 0.912, 1.159, 2.008
17.230, 1.348, 0.876, 1.119, 1.958
17.240, 1.308, 0.868, 1.097, 1.915
17.250, 1.346, 0.904, 1.175, 2.002
17.260, 1.395, 0.855, 1.192, 2.024
17.270, 1.34, 0.889, 1.124, 1.961
17.280, 1.351, 0.9, 1.151, 1.989
17.290, 1.355, 0.883, 1.197, 2.012
17.300, 1.35, 0.913, 1.175, 2.009
17.310, 1.35, 0.92, 1.135, 1.989
17.320, 1.36, 0.906, 1.205, 2.030
17.330, 1.372, 0.898, 1.206, 2.035
17.340, 1.369, 0.893, 1.196, 2.025
17.350, 1.356, 0.904, 1.159, 1.999
17.360, 1.38, 0.872, 1.195, 2.023
17.370, 1.384, 0.883, 1.233, 2.053
17.380, 1.4, 0.875, 1.164, 2.020
17.390, 1.383, 0.888, 1.18, 2.023
17.400, 1.4, 0.885, 1.144, 2.012
17.410, 1.347, 0.895, 1.201, 2.014
17.420, 1.365, 0.849, 1.196, 2.003
17.430, 1.388, 0.888, 1.186, 2.030
17.440, 1.345, 0.888, 1.192, 2.004
17.450, 1.377, 0.878, 1.253, 2.058
17.460, 1.375, 0.921, 1.177, 2.030
17.470, 1.346, 0.892, 1.173, 1.995
17.480, 1.429, 0.887, 1.223, 2.079
17.490, 1.406, 0.913, 1.229, 2.078
17.500, 1.429, 0.905, 1.197, 2.072
17.510, 1.373, 0.925, 1.244, 2.070
17.520, 1.408, 0.893, 1.246, 2.081
17.530, 1.364, 0.888, 1.22, 2.034
17.540, 1.383, 0.963, 1.224, 2.082
17.550, 1.353, 0.902, 1.187, 2.013
17.560, 1.338, 0.889, 1.183, 1.995
17.570, 1.339, 0.901, 1.204, 2.013
17.580, 1.387, 0.916, 1.189, 2.043
17.590, 1.403, 0.935, 1.21, 2.075
17.600, 1.418, 0.9, 1.203, 2.065
17.610, 1.346, 0.898, 1.167, 1.994
17.620, 1.427, 0.91, 1.207, 2.078
17.630, 1.339, 0.88, 1.134, 1.962
17.640, 1.41, 0.901, 1.202, 2.060
17.650, 1.385, 0.89, 1.218, 2.047
17.660, 1.371, 0.913, 1.18, 2.026
17.670, 1.454, 0.897, 1.281, 2.135
17.680, 1.377, 0.883, 1.209, 2.034
17.690, 1.43, 0.928, 1.211, 2.091
17.700, 1.389, 0.875, 1.209, 2.038
17.710, 1.458, 0.87, 1.225, 2.093
17.720, 1.435, 0.924, 1.249, 2.114
17.730, 1.36, 0.924, 1.167, 2.016
17.740, 1.375, 0.907, 1.227, 2.053
17.750, 1.413, 0.917, 1.224, 2.082
17.760, 1.385, 0.909, 1.183, 2.035
17.770, 1.359, 0.877, 1.153, 1.986
17.780, 1.341, 0.879, 1.17, 1.984
17.790, 1.351, 0.895, 1.153, 1.988
17.800, 1.34, 0.894, 1.155, 1.982
17.810, 1.299, 0.894, 1.15, 1.951
17.820, 1.38, 0.89, 1.207, 2.037
17.830, 1.32, 0.868, 1.165, 1.962
17.840, 1.404, 0.915, 1.227, 2.077
17.850, 1.356, 0.875, 1.177, 1.997
17.860, 1.346, 0.87, 1.156, 1.976
17.870, 1.377, 0.887, 1.199, 2.029
17.880, 1.339, 0.897, 1.137, 1.972
17.890, 1.366, 0.85, 1.146, 1.975
17.900, 1.448, 0.868, 1.218, 2.081
17.910, 1.411, 0.869, 1.153, 2.018
17.920, 1.444, 0.872, 1.256, 2.103
17.930, 1.349, 0.889, 1.134, 1.973
17.940, 1.462, 0.952, 1.25, 2.146
17.950, 1.436, 0.905, 1.234, 2.098
17.960, 1.37, 0.95, 1.153, 2.027
17.970, 1.347, 0.879, 1.177, 1.993
17.980, 1.421, 0.919, 1.235, 2.095
17.990, 1.328, 0.899, 1.12, 1.956
18.000, 1.348, 0.924, 1.178, 2.014
18.010, 1.354, 0.897, 1.184, 2.009
18.020, 1.354, 0.913, 1.2, 2.026
18.030, 1.375, 0.943, 1.187, 2.046
18.040, 1.415, 0.925, 1.212, 2.080
18.050, 1.386, 0.924, 1.21, 2.058
18.060, 1.398, 0.893, 1.151, 2.019
18.070, 1.375, 0.874, 1.237, 2.045
18.080, 1.417, 0.873, 1.228, 2.068
18.090, 1.434, 0.917, 1.203, 2.084
18.100, 1.461, 0.919, 1.237, 2.123
18.110, 1.484, 0.886, 1.237, 2.125
18.120, 1.466, 0.967, 1.296, 2.182
18.130, 1.389, 0.906, 1.22, 2.058
18.140, 1.382, 0.909, 1.198, 2.042
18.150, 1.397, 0.897, 1.227, 2.064
18.160, 1.47, 0.891, 1.287, 2.147
18.170, 1.426, 0.846, 1.257, 2.080
18.180, 1.419, 0.893, 1.311, 2.128
18.190, 1.379, 0.882, 1.263, 2.067
18.200, 1.396, 0.876, 1.246, 2.066
18.210, 1.342, 0.874, 1.232, 2.020
18.220, 1.412, 0.917, 1.234, 2.087
18.230, 1.408, 0.887, 1.19, 2.045
18.240, 1.537, 0.899, 1.289, 2.198
18.250, 1.408, 0.88, 1.218, 2.059
18.260, 1.448, 0.912, 1.214, 2.098
18.270, 1.408, 0.857, 1.199, 2.038
18.280, 1.417, 0.918, 1.244, 2.097
18.290, 1.435, 0.888, 1.169, 2.052
18.300, 1.428, 0.865, 1.225, 2.070
18.310, 1.395, 0.856, 1.184, 2.020
18.320, 1.379, 0.881, 1.217, 2.039
18.330, 1.399, 0.896, 1.19, 2.043
18.340, 1.411, 0.874, 1.187, 2.040
18.350, 1.432, 0.879, 1.227, 2.080
18.360, 1.445, 0.917, 1.219, 2.101
18.370, 1.391, 0.935, 1.201, 2.061
18.380, 1.435, 0.891, 1.259, 2.106
18.390, 1.484, 0.889, 1.253, 2.136
18.400, 1.436, 0.882, 1.291, 2.122
18.410, 1.459, 0.921, 1.249, 2.130
18.420, 1.43, 0.832, 1.27, 2.085
18.430, 1.434, 0.856, 1.258, 2.090
18.440, 1.368, 0.881, 1.256, 2.055
18.450, 1.407, 0.88, 1.219, 2.059
18.460, 1.381, 0.91, 1.194, 2.039
18.470, 1.418, 0.851, 1.249, 2.072
18.480, 1.411, 0.905, 1.249, 2.090
18.490, 1.407, 0.929, 1.289, 2.122
18.500, 1.421, 0.879, 1.277, 2.103
18.510, 1.408, 0.884, 1.259, 2.085
18.520, 1.445, 0.883, 1.231, 2.093
18.530, 1.363, 0.903, 1.27, 2.070
18.540, 1.364, 0.967, 1.273, 2.101
18.550, 1.367, 0.905, 1.25, 2.061
18.560, 1.375, 0.915, 1.277, 2.087
18.570, 1.401, 0.903, 1.31, 2.119
18.580, 1.457, 0.91, 1.286, 2.145
18.590, 1.416, 0.905, 1.231, 2.083
18.600, 1.445, 0.881, 1.282, 2.123
18.610, 1.374, 0.924, 1.229, 2.062
18.620, 1.387, 0.873, 1.19, 2.025
18.630, 1.41, 0.892, 1.213, 2.062
18.640, 1.442, 0.893, 1.247, 2.105
18.650, 1.402, 0.905, 1.219, 2.066
18.660, 1.424, 0.898, 1.225, 2.082
18.670, 1.379, 0.866, 1.239, 2.046
18.680, 1.361, 0.926, 1.238, 2.059
18.690, 1.426, 0.897, 1.239, 2.091
18.700, 1.443, 0.875, 1.313, 2.138
18.710, 1.413, 0.889, 1.271, 2.098
18.720, 1.422, 0.895, 1.274, 2.108
18.730, 1.349, 0.883, 1.234, 2.030
18.740, 1.458, 0.898, 1.294, 2.146
18.750, 1.399, 0.925, 1.268, 2.102
18.760, 1.416, 0.916, 1.268, 2.109
18.770, 1.377, 0.876, 1.243, 2.051
18.780, 1.386, 0.906, 1.222, 2.057
18.790, 1.422, 0.883, 1.278, 2.105
18.800, 1.43, 0.86, 1.294, 2.111
18.810, 1.398, 0.842, 1.192, 2.020
18.820, 1.424, 0.918, 1.235, 2.096
18.830, 1.418, 0.87, 1.243, 2.076
18.840, 1.401, 0.891, 1.283, 2.098
18.850, 1.507, 0.883, 1.336, 2.199
18.860, 1.42, 0.852, 1.268, 2.085
18.870, 1.396, 0.885, 1.268, 2.083
18.880, 1.416, 0.858, 1.322, 2.118
18.890, 1.408, 0.833, 1.296, 2.087
18.900, 1.395, 0.919, 1.267, 2.096
18.910, 1.476, 0.884, 1.322, 2.169
18.920, 1.421, 0.901, 1.287, 2.118
18.930, 1.365, 0.902, 1.314, 2.098
18.940, 1.383, 0.924, 1.222, 2.063
18.950, 1.434, 0.901, 1.324, 2.149
18.960, 1.417, 0.902, 1.269, 2.105
18.970, 1.408, 0.896, 1.29, 2.109
18.980, 1.404, 0.885, 1.243, 2.073
18.990, 1.4, 0.915, 1.242, 2.083
19.000, 1.429, 0.927, 1.259, 2.118
19.010, 1.424, 0.86, 1.317, 2.121
19.020, 1.419, 0.925, 1.258, 2.109
19.030, 1.436, 0.893, 1.378, 2.181
19.040, 1.468, 0.901, 1.321, 2.170
19.050, 1.5, 0.878, 1.34, 2.194
19.060, 1.46, 0.848, 1.341, 2.156
19.070, 1.458, 0.916, 1.354, 2.190
19.080, 1.404, 0.866, 1.344, 2.127
19.090, 1.475, 0.889, 1.328, 2.174
19.100, 1.45, 0.878, 1.394, 2.194
19.110, 1.429, 0.905, 1.307, 2.137
19.120, 1.426, 0.859, 1.255, 2.084
19.130, 1.434, 0.904, 1.339, 2.160
19.140, 1.495, 0.916, 1.337, 2.204
19.150, 1.44, 0.854, 1.361, 2.157
19.160, 1.431, 0.888, 1.325, 2.142
19.170, 1.429, 0.88, 1.316, 2.132
19.180, 1.417, 0.875, 1.295, 2.109
19.190, 1.424, 0.88, 1.325, 2.134
19.200, 1.431, 0.898, 1.369, 2.174
19.210, 1.401, 0.878, 1.353, 2.136
19.220, 1.468, 0.916, 1.351, 2.195
19.230, 1.385, 0.93, 1.367, 2.156
19.240, 1.451, 0.907, 1.363, 2.187
19.250, 1.467, 0.864, 1.371, 2.185
19.260, 1.437, 0.894, 1.369, 2.176
19.270, 1.505, 0.882, 1.414, 2.245
19.280, 1.441, 0.913, 1.346, 2.172
19.290, 1.504, 0.961, 1.363, 2.245
19.300, 1.501, 0.917, 1.386, 2.239
19.310, 1.553, 0.97, 1.387, 2.297
19.320, 1.485, 0.948, 1.319, 2.200
19.330, 1.473, 0.942, 1.362, 2.216
19.340, 1.545, 0.901, 1.335, 2.231
19.350, 1.48, 0.971, 1.361, 2.232
19.360, 1.533, 0.933, 1.367, 2.255
19.370, 1.537, 0.931, 1.305, 2.220
19.380, 1.517, 0.958, 1.252, 2.187
19.390, 1.399, 0.925, 1.269, 2.103
19.400, 1.48, 0.95, 1.301, 2.187
19.410, 1.413, 0.939, 1.276, 2.122
19.420, 1.443, 0.937, 1.257, 2.130
19.430, 1.443, 0.877, 1.234, 2.091
19.440, 1.509, 0.906, 1.298, 2.186
19.450, 1.452, 0.895, 1.29, 2.138
19.460, 1.44, 0.918, 1.252, 2.117
19.470, 1.418, 0.874, 1.285, 2.103
19.480, 1.396, 0.968, 1.29, 2.133
19.490, 1.407, 0.983, 1.298, 2.151
19.500, 1.434, 0.908, 1.248, 2.106
19.510, 1.411, 0.951, 1.311, 2.148
19.520, 1.452, 0.884, 1.263, 2.117
19.530, 1.439, 0.899, 1.308, 2.142
19.540, 1.457, 0.94, 1.295, 2.164
19.550, 1.41, 0.911, 1.215, 2.072
19.560, 1.359, 0.94, 1.235, 2.062
19.570, 1.338, 0.922, 1.246, 2.047
19.580, 1.375, 0.935, 1.245, 2.077
19.590, 1.359, 0.984, 1.323, 2.136
19.600, 1.433, 0.94, 1.315, 2.160
19.610, 1.413, 0.947, 1.334, 2.161
19.620, 1.392, 0.937, 1.317, 2.133
19.630, 1.476, 0.959, 1.405, 2.252
19.640, 1.402, 0.916, 1.291, 2.114
19.650, 1.426, 0.873, 1.351, 2.149
19.660, 1.316, 0.859, 1.215, 1.986
19.670, 1.365, 0.88, 1.273, 2.063
19.680, 1.345, 0.861, 1.239, 2.021
19.690, 1.346, 0.909, 1.271, 2.062
19.700, 1.338, 0.918, 1.259, 2.053
19.710, 1.349, 0.908, 1.324, 2.096
19.720, 1.302, 0.912, 1.19, 1.985
19.730, 1.371, 0.912, 1.311, 2.104
19.740, 1.404, 0.941, 1.329, 2.150
19.750, 1.378, 0.921, 1.292, 2.101
19.760, 1.29, 0.933, 1.248, 2.022
19.770, 1.322, 0.927, 1.178, 1.998
19.780, 1.319, 0.885, 1.27, 2.033
19.790, 1.4, 0.937, 1.279, 2.115
19.800, 1.39, 0.908, 1.291, 2.103
19.810, 1.37, 0.899, 1.276, 2.076
19.820, 1.362, 0.852, 1.249, 2.034
19.830, 1.368, 0.897, 1.265, 2.067
19.840, 1.364, 0.882, 1.267, 2.060
19.850, 1.341, 0.941, 1.274, 2.075
19.860, 1.319, 0.966, 1.235, 2.048
19.870, 1.35, 0.917, 1.199, 2.025
19.880, 1.382, 0.9, 1.254, 2.071
19.890, 1.346, 0.907, 1.257, 2.052
19.900, 1.331, 0.944, 1.251, 2.056
19.910, 1.38, 0.87, 1.195, 2.022
19.920, 1.401, 0.9, 1.309, 2.118
19.930, 1.4, 0.932, 1.273, 2.109
19.940, 1.425, 0.966, 1.281, 2.145
19.950, 1.391, 0.891, 1.349, 2.132
19.960, 1.4, 0.92, 1.256, 2.093
19.970, 1.36, 0.888, 1.205, 2.022
19.980, 1.383, 0.93, 1.221, 2.066
19.990, 1.379, 0.93, 1.273, 2.094
20.000, 1.336, 0.892, 1.233, 2.025
20.010, 1.391, 0.899, 1.362, 2.144
20.020, 1.44, 0.923, 1.333, 2.168
20.030, 1.448, 0.889, 1.359, 2.175
20.040, 1.42, 0.883, 1.312, 2.125
20.050, 1.47, 0.879, 1.303, 2.152
20.060, 1.483, 0.865, 1.283, 2.143
20.070, 1.395, 0.893, 1.229, 2.062
20.080, 1.402, 0.902, 1.262, 2.090
20.090, 1.463, 0.918, 1.326, 2.177
20.100, 1.435, 0.894, 1.332, 2.152
20.110, 1.449, 0.889, 1.247, 2.108
20.120, 1.422, 0.88, 1.288, 2.110
20.130, 1.469, 0.878, 1.305, 2.152
20.140, 1.346, 0.902, 1.266, 2.056
20.150, 1.364, 0.86, 1.277, 2.056
20.160, 1.398, 0.904, 1.282, 2.101
20.170, 1.427, 0.88, 1.338, 2.144
20.180, 1.381, 0.866, 1.287, 2.076
20.190, 1.35, 0.906, 1.247, 2.048
20.200, 1.403, 0.875, 1.297, 2.101
20.210, 1.431, 0.896, 1.244, 2.097
20.220, 1.451, 0.871, 1.322, 2.147
20.230, 1.461, 0.9, 1.309, 2.158
20.240, 1.426, 0.922, 1.316, 2.148
20.250, 1.454, 0.881, 1.24, 2.104
20.260, 1.412, 0.887, 1.306, 2.118
20.270, 1.4, 0.931, 1.364, 2.165
20.280, 1.451, 0.907, 1.38, 2.198
20.290, 1.406, 0.917, 1.369, 2.166
20.300, 1.398, 0.922, 1.263, 2.097
20.310, 1.384, 0.915, 1.314, 2.116
20.320, 1.364, 0.875, 1.253, 2.048
20.330, 1.383, 0.924, 1.244, 2.077
20.340, 1.444, 0.945, 1.289, 2.153
20.350, 1.492, 0.898, 1.331, 2.191
20.360, 1.44, 0.921, 1.335, 2.168
20.370, 1.353, 0.935, 1.244, 2.062
20.380, 1.458, 0.855, 1.304, 2.134
20.390, 1.408, 0.886, 1.273, 2.094
20.400, 1.415, 0.944, 1.255, 2.113
20.410, 1.454, 0.893, 1.29, 2.139
20.420, 1.428, 0.888, 1.332, 2.145
20.430, 1.514, 0.924, 1.391, 2.254
20.440, 1.57, 0.905, 1.381, 2.278
20.450, 1.504, 0.952, 1.336, 2.225
20.460, 1.42, 0.964, 1.324, 2.167
20.470, 1.465, 0.906, 1.331, 2.176
20.480, 1.411, 0.897, 1.258, 2.092
20.490, 1.415, 0.871, 1.278, 2.096
20.500, 1.457, 0.878, 1.312, 2.148
20.510, 1.456, 0.922, 1.362, 2.196
20.520, 1.422, 0.923, 1.305, 2.139
20.530, 1.426, 0.898, 1.283, 2.118
20.540, 1.344, 0.914, 1.218, 2.031
20.550, 1.455, 0.899, 1.301, 2.148
20.560, 1.442, 0.901, 1.302, 2.141
20.570, 1.416, 0.89, 1.3, 2.118
20.580, 1.398, 0.914, 1.278, 2.103
20.590, 1.411, 0.906, 1.281, 2.110
20.600, 1.413, 0.882, 1.255, 2.085
20.610, 1.385, 0.926, 1.298, 2.111
20.620, 1.454, 0.885, 1.286, 2.133
20.630, 1.399, 0.918, 1.272, 2.101
20.640, 1.395, 0.905, 1.287, 2.102
20.650, 1.44, 0.933, 1.293, 2.148
20.660, 1.441, 0.926, 1.341, 2.175
20.670, 1.406, 0.928, 1.294, 2.124
20.680, 1.447, 0.872, 1.243, 2.097
20.690, 1.455, 0.936, 1.238, 2.127
20.700, 1.383, 0.908, 1.269, 2.085
20.710, 1.48, 0.911, 1.332, 2.189
20.720, 1.429, 0.926, 1.249, 2.111
20.730, 1.402, 0.915, 1.279, 2.106
20.740, 1.462, 0.925, 1.298, 2.162
20.750, 1.484, 0.902, 1.323, 2.183
20.760, 1.482, 0.926, 1.305, 2.181
20.770, 1.487, 0.911, 1.315, 2.184
20.780, 1.458, 0.901, 1.365, 2.191
20.790, 1.387, 0.902, 1.295, 2.101
20.800, 1.395, 0.962, 1.304, 2.138
20.810, 1.411, 0.903, 1.271, 2.102
20.820, 1.455, 0.899, 1.315, 2.157
20.830, 1.42, 0.901, 1.306, 2.129
20.840, 1.514, 0.91, 1.35, 2.223
20.850, 1.51, 0.895, 1.302, 2.185
20.860, 1.478, 0.899, 1.366, 2.204
20.870, 1.474, 0.892, 1.35, 2.188
20.880, 1.486, 0.869, 1.3, 2.157
20.890, 1.486, 0.861, 1.307, 2.158
20.900, 1.442, 0.884, 1.274, 2.117
20.910, 1.547, 0.901, 1.392, 2.267
20.920, 1.45, 0.877, 1.291, 2.130
20.930, 1.453, 0.871, 1.307, 2.139
20.940, 1.5, 0.927, 1.314, 2.199
20.950, 1.472, 0.893, 1.36, 2.194
20.960, 1.414, 0.876, 1.271, 2.093
20.970, 1.497, 0.915, 1.402, 2.245
20.980, 1.546, 0.913, 1.376, 2.262
20.990, 1.435, 0.924, 1.347, 2.174
21.000, 1.474, 0.925, 1.374, 2.217
21.010, 1.457, 0.913, 1.357, 2.190
21.020, 1.497, 0.91, 1.383, 2.231
21.030, 1.506, 0.918, 1.347, 2.219
21.040, 1.496, 0.9, 1.343, 2.202
21.050, 1.486, 0.918, 1.342, 2.202
21.060, 1.501, 0.913, 1.327, 2.201
21.070, 1.475, 0.941, 1.313, 2.187
21.080, 1.525, 0.914, 1.335, 2.223
21.090, 1.49, 0.909, 1.3, 2.176
21.100, 1.426, 0.901, 1.338, 2.153
21.110, 1.429, 0.896, 1.303, 2.131
21.120, 1.488, 0.901, 1.312, 2.178
21.130, 1.473, 0.899, 1.31, 2.166
21.140, 1.449, 0.868, 1.264, 2.109
21.150, 1.424, 0.888, 1.318, 2.133
21.160, 1.415, 0.904, 1.288, 2.116
21.170, 1.428, 0.917, 1.29, 2.131
21.180, 1.486, 0.921, 1.346, 2.206
21.190, 1.472, 0.895, 1.327, 2.174
21.200, 1.448, 0.872, 1.291, 2.126
21.210, 1.446, 0.88, 1.319, 2.145
21.220, 1.417, 0.895, 1.262, 2.097
21.230, 1.563, 0.899, 1.382, 2.271
21.240, 1.513, 0.923, 1.33, 2.215
21.250, 1.421, 0.856, 1.307, 2.111
21.260, 1.528, 0.908, 1.336, 2.223
21.270, 1.493, 0.847, 1.349, 2.183
21.280, 1.527, 0.934, 1.342, 2.237
21.290, 1.509, 0.901, 1.309, 2.191
21.300, 1.534, 0.886, 1.372, 2.240
21.310, 1.488, 0.846, 1.361, 2.186
21.320, 1.427, 0.874, 1.318, 2.130
21.330, 1.475, 0.892, 1.297, 2.157
21.340, 1.463, 0.923, 1.326, 2.179
21.350, 1.44, 0.85, 1.334, 2.139
21.360, 1.439, 0.862, 1.327, 2.138
21.370, 1.49, 0.89, 1.312, 2.175
21.380, 1.481, 0.891, 1.329, 2.180
21.390, 1.423, 0.886, 1.314, 2.129
21.400, 1.428, 0.898, 1.262, 2.106
21.410, 1.486, 0.857, 1.379, 2.200
21.420, 1.503, 0.887, 1.392, 2.232
21.430, 1.482, 0.859, 1.307, 2.154
21.440, 1.423, 0.864, 1.309, 2.117
21.450, 1.424, 0.868, 1.318, 2.125
21.460, 1.469, 0.861, 1.288, 2.135
21.470, 1.423, 0.861, 1.27, 2.092
21.480, 1.531, 0.909, 1.356, 2.238
21.490, 1.487, 0.876, 1.366, 2.201
21.500, 1.455, 0.891, 1.383, 2.196
21.510, 1.483, 0.892, 1.271, 2.147
21.520, 1.503, 0.846, 1.395, 2.218
21.530, 1.449, 0.89, 1.323, 2.154
21.540, 1.473, 0.83, 1.31, 2.138
21.550, 1.464, 0.89, 1.337, 2.173
21.560, 1.488, 0.871, 1.304, 2.161
21.570, 1.434, 0.875, 1.272, 2.107
21.580, 1.377, 0.873, 1.176, 2.010
21.590, 1.506, 0.863, 1.287, 2.160
21.600, 1.431, 0.85, 1.274, 2.096
21.610, 1.481, 0.877, 1.329, 2.174
