Time, DR, DN, RN, Euclidian
18.040, 1.56, 0.82, 1.376, 2.235
18.050, 1.498, 0.774, 1.354, 2.162
18.060, 1.493, 0.763, 1.344, 2.148
18.070, 1.538, 0.801, 1.36, 2.203
18.080, 1.469, 0.793, 1.335, 2.137
18.090, 1.541, 0.771, 1.402, 2.221
18.100, 1.476, 0.817, 1.378, 2.178
18.110, 1.477, 0.794, 1.317, 2.132
18.120, 1.49, 0.771, 1.342, 2.148
18.130, 1.433, 0.805, 1.325, 2.111
18.140, 1.437, 0.779, 1.322, 2.102
18.150, 1.516, 0.799, 1.364, 2.190
18.160, 1.484, 0.788, 1.321, 2.137
18.170, 1.453, 0.83, 1.263, 2.096
18.180, 1.549, 0.802, 1.354, 2.208
18.190, 1.514, 0.802, 1.362, 2.188
18.200, 1.485, 0.782, 1.36, 2.160
18.210, 1.52, 0.782, 1.366, 2.188
18.220, 1.553, 0.807, 1.347, 2.208
18.230, 1.469, 0.78, 1.32, 2.123
18.240, 1.466, 0.792, 1.316, 2.123
18.250, 1.519, 0.782, 1.412, 2.216
18.260, 1.453, 0.783, 1.356, 2.136
18.270, 1.473, 0.78, 1.329, 2.131
18.280, 1.47, 0.781, 1.317, 2.122
18.290, 1.473, 0.782, 1.377, 2.162
18.300, 1.464, 0.797, 1.383, 2.165
18.310, 1.51, 0.769, 1.304, 2.138
18.320, 1.55, 0.795, 1.327, 2.189
18.330, 1.478, 0.782, 1.329, 2.135
18.340, 1.517, 0.809, 1.395, 2.213
18.350, 1.499, 0.786, 1.304, 2.136
18.360, 1.547, 0.779, 1.355, 2.199
18.370, 1.535, 0.809, 1.351, 2.199
18.380, 1.541, 0.8, 1.373, 2.213
18.390, 1.514, 0.792, 1.348, 2.176
18.400, 1.516, 0.809, 1.375, 2.200
18.410, 1.504, 0.765, 1.33, 2.148
18.420, 1.518, 0.787, 1.371, 2.191
18.430, 1.551, 0.781, 1.358, 2.204
18.440, 1.49, 0.769, 1.317, 2.132
18.450, 1.518, 0.775, 1.381, 2.193
18.460, 1.492, 0.78, 1.359, 2.163
18.470, 1.523, 0.763, 1.352, 2.174
18.480, 1.495, 0.771, 1.373, 2.171
18.490, 1.522, 0.779, 1.346, 2.176
18.500, 1.502, 0.779, 1.328, 2.150
18.510, 1.612, 0.783, 1.396, 2.271
18.520, 1.523, 0.797, 1.353, 2.187
18.530, 1.471, 0.815, 1.306, 2.129
18.540, 1.474, 0.8, 1.332, 2.141
18.550, 1.5, 0.816, 1.374, 2.191
18.560, 1.535, 0.77, 1.392, 2.210
18.570, 1.598, 0.801, 1.363, 2.247
18.580, 1.559, 0.779, 1.354, 2.206
18.590, 1.575, 0.788, 1.402, 2.251
18.600, 1.566, 0.756, 1.39, 2.226
18.610, 1.621, 0.803, 1.403, 2.289
18.620, 1.558, 0.783, 1.372, 2.218
18.630, 1.493, 0.785, 1.317, 2.140
18.640, 1.563, 0.772, 1.361, 2.211
18.650, 1.633, 0.78, 1.393, 2.283
18.660, 1.618, 0.799, 1.358, 2.258
18.670, 1.556, 0.788, 1.382, 2.225
18.680, 1.597, 0.783, 1.411, 2.270
18.690, 1.607, 0.811, 1.385, 2.271
18.700, 1.52, 0.812, 1.321, 2.171
18.710, 1.614, 0.796, 1.387, 2.272
18.720, 1.617, 0.767, 1.439, 2.296
18.730, 1.481, 0.753, 1.401, 2.173
18.740, 1.463, 0.764, 1.326, 2.117
18.750, 1.56, 0.804, 1.388, 2.237
18.760, 1.535, 0.753, 1.362, 2.185
18.770, 1.594, 0.8, 1.433, 2.287
18.780, 1.534, 0.786, 1.384, 2.210
18.790, 1.546, 0.822, 1.359, 2.216
18.800, 1.498, 0.79, 1.391, 2.191
18.810, 1.451, 0.784, 1.325, 2.115
18.820, 1.493, 0.777, 1.342, 2.152
18.830, 1.435, 0.828, 1.313, 2.113
18.840, 1.532, 0.813, 1.391, 2.223
18.850, 1.532, 0.777, 1.395, 2.212
18.860, 1.42, 0.782, 1.296, 2.075
18.870, 1.473, 0.765, 1.298, 2.107
18.880, 1.491, 0.789, 1.353, 2.162
18.890, 1.473, 0.786, 1.338, 2.139
18.900, 1.542, 0.817, 1.326, 2.191
18.910, 1.532, 0.795, 1.361, 2.198
18.920, 1.522, 0.798, 1.335, 2.176
18.930, 1.513, 0.807, 1.294, 2.148
18.940, 1.449, 0.817, 1.317, 2.121
18.950, 1.421, 0.782, 1.25, 2.047
18.960, 1.481, 0.81, 1.336, 2.152
18.970, 1.445, 0.783, 1.304, 2.097
18.980, 1.483, 0.779, 1.325, 2.135
18.990, 1.497, 0.742, 1.374, 2.163
19.000, 1.484, 0.808, 1.412, 2.202
19.010, 1.476, 0.805, 1.357, 2.160
19.020, 1.496, 0.78, 1.363, 2.168
19.030, 1.459, 0.792, 1.372, 2.153
19.040, 1.509, 0.798, 1.391, 2.201
19.050, 1.483, 0.835, 1.366, 2.182
19.060, 1.446, 0.844, 1.292, 2.114
19.070, 1.469, 0.876, 1.366, 2.188
19.080, 1.539, 0.814, 1.351, 2.203
19.090, 1.483, 0.823, 1.3, 2.136
19.100, 1.482, 0.822, 1.335, 2.157
19.110, 1.495, 0.836, 1.352, 2.182
19.120, 1.476, 0.822, 1.316, 2.141
19.130, 1.491, 0.773, 1.343, 2.150
19.140, 1.531, 0.768, 1.401, 2.212
19.150, 1.463, 0.785, 1.309, 2.114
19.160, 1.543, 0.802, 1.347, 2.199
19.170, 1.531, 0.768, 1.35, 2.180
19.180, 1.541, 0.777, 1.386, 2.213
19.190, 1.503, 0.807, 1.317, 2.155
19.200, 1.499, 0.796, 1.33, 2.156
19.210, 1.497, 0.806, 1.302, 2.141
19.220, 1.467, 0.778, 1.334, 2.130
19.230, 1.487, 0.775, 1.323, 2.135
19.240, 1.484, 0.778, 1.381, 2.171
19.250, 1.454, 0.787, 1.32, 2.115
19.260, 1.425, 0.775, 1.293, 2.074
19.270, 1.508, 0.791, 1.347, 2.171
19.280, 1.49, 0.775, 1.355, 2.157
19.290, 1.514, 0.793, 1.35, 2.177
19.300, 1.474, 0.812, 1.325, 2.141
19.310, 1.479, 0.803, 1.299, 2.125
19.320, 1.507, 0.789, 1.311, 2.147
19.330, 1.432, 0.812, 1.33, 2.116
19.340, 1.489, 0.822, 1.314, 2.149
19.350, 1.535, 0.785, 1.374, 2.204
19.360, 1.454, 0.8, 1.324, 2.122
19.370, 1.436, 0.811, 1.303, 2.101
19.380, 1.433, 0.832, 1.254, 2.078
19.390, 1.415, 0.767, 1.266, 2.047
19.400, 1.556, 0.819, 1.355, 2.219
19.410, 1.532, 0.797, 1.37, 2.204
19.420, 1.54, 0.81, 1.37, 2.214
19.430, 1.545, 0.812, 1.339, 2.199
19.440, 1.561, 0.794, 1.373, 2.225
19.450, 1.526, 0.818, 1.31, 2.171
19.460, 1.554, 0.806, 1.338, 2.203
19.470, 1.464, 0.8, 1.24, 2.078
19.480, 1.448, 0.799, 1.281, 2.091
19.490, 1.43, 0.806, 1.272, 2.076
19.500, 1.448, 0.792, 1.283, 2.090
19.510, 1.465, 0.799, 1.312, 2.122
19.520, 1.441, 0.764, 1.311, 2.092
19.530, 1.471, 0.797, 1.284, 2.108
19.540, 1.457, 0.783, 1.313, 2.111
19.550, 1.431, 0.776, 1.363, 2.123
19.560, 1.522, 0.815, 1.387, 2.214
19.570, 1.517, 0.794, 1.317, 2.160
19.580, 1.442, 0.795, 1.277, 2.083
19.590, 1.444, 0.809, 1.354, 2.138
19.600, 1.415, 0.808, 1.272, 2.067
19.610, 1.43, 0.808, 1.281, 2.082
19.620, 1.434, 0.788, 1.343, 2.116
19.630, 1.425, 0.776, 1.399, 2.142
19.640, 1.422, 0.775, 1.326, 2.093
19.650, 1.473, 0.782, 1.33, 2.133
19.660, 1.482, 0.799, 1.366, 2.168
19.670, 1.469, 0.777, 1.354, 2.143
19.680, 1.542, 0.789, 1.434, 2.248
19.690, 1.567, 0.772, 1.442, 2.265
19.700, 1.497, 0.772, 1.352, 2.159
19.710, 1.521, 0.777, 1.363, 2.185
19.720, 1.464, 0.789, 1.393, 2.169
19.730, 1.504, 0.796, 1.35, 2.172
19.740, 1.498, 0.783, 1.452, 2.228
19.750, 1.43, 0.772, 1.365, 2.122
19.760, 1.537, 0.773, 1.339, 2.180
19.770, 1.52, 0.797, 1.423, 2.229
19.780, 1.492, 0.81, 1.379, 2.187
19.790, 1.458, 0.802, 1.346, 2.140
19.800, 1.468, 0.789, 1.344, 2.141
19.810, 1.491, 0.793, 1.346, 2.159
19.820, 1.476, 0.785, 1.32, 2.130
19.830, 1.525, 0.815, 1.324, 2.177
19.840, 1.431, 0.76, 1.352, 2.110
19.850, 1.471, 0.785, 1.383, 2.166
19.860, 1.48, 0.724, 1.32, 2.111
19.870, 1.424, 0.764, 1.276, 2.059
19.880, 1.381, 0.757, 1.288, 2.034
19.890, 1.402, 0.767, 1.317, 2.070
19.900, 1.462, 0.751, 1.387, 2.150
19.910, 1.523, 0.759, 1.394, 2.199
19.920, 1.543, 0.799, 1.403, 2.233
19.930, 1.541, 0.772, 1.398, 2.219
19.940, 1.488, 0.815, 1.339, 2.161
19.950, 1.559, 0.764, 1.379, 2.217
19.960, 1.503, 0.797, 1.34, 2.165
19.970, 1.445, 0.804, 1.299, 2.102
19.980, 1.495, 0.822, 1.338, 2.168
19.990, 1.517, 0.792, 1.283, 2.138
20.000, 1.522, 0.765, 1.327, 2.159
20.010, 1.469, 0.795, 1.293, 2.112
20.020, 1.472, 0.798, 1.334, 2.140
20.030, 1.435, 0.784, 1.324, 2.104
20.040, 1.454, 0.784, 1.317, 2.112
20.050, 1.405, 0.764, 1.302, 2.062
20.060, 1.479, 0.815, 1.379, 2.180
20.070, 1.525, 0.798, 1.399, 2.218
20.080, 1.527, 0.785, 1.393, 2.210
20.090, 1.493, 0.768, 1.35, 2.154
20.100, 1.532, 0.801, 1.387, 2.216
20.110, 1.427, 0.769, 1.345, 2.106
20.120, 1.444, 0.783, 1.309, 2.100
20.130, 1.484, 0.76, 1.389, 2.170
20.140, 1.497, 0.781, 1.338, 2.154
20.150, 1.438, 0.787, 1.316, 2.102
20.160, 1.497, 0.774, 1.344, 2.155
20.170, 1.48, 0.776, 1.307, 2.121
20.180, 1.443, 0.801, 1.367, 2.143
20.190, 1.483, 0.799, 1.397, 2.188
20.200, 1.452, 0.753, 1.376, 2.137
20.210, 1.46, 0.784, 1.345, 2.134
20.220, 1.482, 0.773, 1.342, 2.143
20.230, 1.449, 0.751, 1.336, 2.109
20.240, 1.457, 0.769, 1.337, 2.121
20.250, 1.478, 0.795, 1.336, 2.145
20.260, 1.51, 0.764, 1.432, 2.216
20.270, 1.493, 0.776, 1.386, 2.179
20.280, 1.506, 0.763, 1.394, 2.189
20.290, 1.476, 0.816, 1.361, 2.167
20.300, 1.492, 0.788, 1.446, 2.222
20.310, 1.499, 0.78, 1.454, 2.229
20.320, 1.552, 0.798, 1.438, 2.261
20.330, 1.565, 0.781, 1.445, 2.268
20.340, 1.534, 0.794, 1.442, 2.250
20.350, 1.517, 0.805, 1.45, 2.247
20.360, 1.576, 0.794, 1.464, 2.292
20.370, 1.529, 0.821, 1.406, 2.233
20.380, 1.521, 0.816, 1.425, 2.238
20.390, 1.58, 0.819, 1.437, 2.287
20.400, 1.543, 0.761, 1.402, 2.219
20.410, 1.536, 0.769, 1.398, 2.214
20.420, 1.479, 0.796, 1.326, 2.139
20.430, 1.518, 0.777, 1.366, 2.184
20.440, 1.51, 0.786, 1.313, 2.149
20.450, 1.513, 0.758, 1.391, 2.190
20.460, 1.545, 0.766, 1.409, 2.226
20.470, 1.498, 0.734, 1.341, 2.140
20.480, 1.49, 0.743, 1.33, 2.130
20.490, 1.463, 0.736, 1.298, 2.089
20.500, 1.494, 0.785, 1.387, 2.184
20.510, 1.532, 0.746, 1.406, 2.209
20.520, 1.468, 0.772, 1.342, 2.133
20.530, 1.475, 0.762, 1.363, 2.148
20.540, 1.48, 0.755, 1.407, 2.177
20.550, 1.518, 0.789, 1.376, 2.195
20.560, 1.503, 0.783, 1.371, 2.179
20.570, 1.516, 0.762, 1.381, 2.187
20.580, 1.477, 0.779, 1.356, 2.151
20.590, 1.496, 0.796, 1.366, 2.176
20.600, 1.483, 0.747, 1.385, 2.162
20.610, 1.528, 0.768, 1.421, 2.223
20.620, 1.496, 0.803, 1.389, 2.193
20.630, 1.506, 0.778, 1.344, 2.163
20.640, 1.482, 0.798, 1.365, 2.167
20.650, 1.458, 0.791, 1.391, 2.164
20.660, 1.509, 0.813, 1.381, 2.201
20.670, 1.482, 0.795, 1.404, 2.190
20.680, 1.508, 0.796, 1.387, 2.198
20.690, 1.498, 0.819, 1.354, 2.179
20.700, 1.499, 0.802, 1.455, 2.237
20.710, 1.485, 0.805, 1.386, 2.185
20.720, 1.472, 0.773, 1.346, 2.139
20.730, 1.473, 0.766, 1.356, 2.143
20.740, 1.517, 0.775, 1.407, 2.209
20.750, 1.476, 0.796, 1.409, 2.190
20.760, 1.464, 0.803, 1.385, 2.169
20.770, 1.439, 0.78, 1.346, 2.119
20.780, 1.401, 0.774, 1.397, 2.124
20.790, 1.431, 0.785, 1.354, 2.120
20.800, 1.473, 0.795, 1.382, 2.170
20.810, 1.444, 0.716, 1.328, 2.088
20.820, 1.425, 0.787, 1.321, 2.096
20.830, 1.445, 0.77, 1.336, 2.113
20.840, 1.384, 0.779, 1.307, 2.056
20.850, 1.443, 0.783, 1.326, 2.110
20.860, 1.428, 0.752, 1.351, 2.104
20.870, 1.408, 0.803, 1.391, 2.135
20.880, 1.423, 0.762, 1.344, 2.100
20.890, 1.45, 0.801, 1.363, 2.145
20.900, 1.477, 0.772, 1.339, 2.137
20.910, 1.437, 0.763, 1.311, 2.089
20.920, 1.41, 0.768, 1.293, 2.061
20.930, 1.403, 0.789, 1.298, 2.067
20.940, 1.485, 0.763, 1.309, 2.121
20.950, 1.446, 0.789, 1.32, 2.110
20.960, 1.419, 0.792, 1.282, 2.069
20.970, 1.511, 0.777, 1.384, 2.191
20.980, 1.406, 0.795, 1.32, 2.085
20.990, 1.492, 0.799, 1.376, 2.181
21.000, 1.416, 0.799, 1.351, 2.113
21.010, 1.495, 0.77, 1.406, 2.191
21.020, 1.542, 0.813, 1.449, 2.266
21.030, 1.474, 0.777, 1.346, 2.141
21.040, 1.428, 0.795, 1.345, 2.116
21.050, 1.504, 0.795, 1.363, 2.179
21.060, 1.447, 0.775, 1.31, 2.100
21.070, 1.459, 0.804, 1.326, 2.129
21.080, 1.511, 0.748, 1.363, 2.168
21.090, 1.458, 0.807, 1.324, 2.128
21.100, 1.485, 0.798, 1.333, 2.149
21.110, 1.52, 0.791, 1.351, 2.182
21.120, 1.501, 0.811, 1.371, 2.188
21.130, 1.453, 0.786, 1.375, 2.149
21.140, 1.528, 0.776, 1.344, 2.177
21.150, 1.516, 0.79, 1.369, 2.190
21.160, 1.475, 0.778, 1.36, 2.151
21.170, 1.508, 0.783, 1.401, 2.202
21.180, 1.491, 0.835, 1.379, 2.195
21.190, 1.52, 0.789, 1.363, 2.188
21.200, 1.508, 0.818, 1.417, 2.225
21.210, 1.464, 0.791, 1.346, 2.140
21.220, 1.479, 0.784, 1.385, 2.172
21.230, 1.577, 0.834, 1.423, 2.281
21.240, 1.518, 0.751, 1.426, 2.214
21.250, 1.484, 0.792, 1.344, 2.153
21.260, 1.468, 0.809, 1.41, 2.190
21.270, 1.533, 0.786, 1.399, 2.219
21.280, 1.517, 0.798, 1.342, 2.176
21.290, 1.52, 0.804, 1.4, 2.217
21.300, 1.511, 0.817, 1.362, 2.192
21.310, 1.54, 0.812, 1.364, 2.211
21.320, 1.518, 0.804, 1.378, 2.202
21.330, 1.527, 0.804, 1.398, 2.220
21.340, 1.476, 0.802, 1.387, 2.178
21.350, 1.479, 0.819, 1.314, 2.141
21.360, 1.517, 0.797, 1.37, 2.193
21.370, 1.503, 0.8, 1.352, 2.174
21.380, 1.532, 0.81, 1.367, 2.207
21.390, 1.485, 0.807, 1.362, 2.170
21.400, 1.515, 0.789, 1.32, 2.158
21.410, 1.475, 0.812, 1.317, 2.137
21.420, 1.499, 0.798, 1.347, 2.167
21.430, 1.523, 0.772, 1.348, 2.175
21.440, 1.501, 0.792, 1.361, 2.175
21.450, 1.529, 0.806, 1.358, 2.198
21.460, 1.511, 0.778, 1.344, 2.166
21.470, 1.492, 0.784, 1.324, 2.143
21.480, 1.453, 0.807, 1.342, 2.136
21.490, 1.497, 0.812, 1.357, 2.177
21.500, 1.503, 0.774, 1.363, 2.171
21.510, 1.49, 0.817, 1.385, 2.192
21.520, 1.498, 0.812, 1.414, 2.214
21.530, 1.442, 0.773, 1.339, 2.114
21.540, 1.449, 0.773, 1.322, 2.108
21.550, 1.493, 0.83, 1.355, 2.180
21.560, 1.552, 0.809, 1.391, 2.235
21.570, 1.475, 0.787, 1.381, 2.168
21.580, 1.523, 0.796, 1.371, 2.198
21.590, 1.531, 0.782, 1.42, 2.229
21.600, 1.52, 0.799, 1.44, 2.241
21.610, 1.464, 0.793, 1.353, 2.145
21.620, 1.5, 0.815, 1.399, 2.207
21.630, 1.476, 0.775, 1.367, 2.155
21.640, 1.511, 0.76, 1.366, 2.174
21.650, 1.483, 0.791, 1.348, 2.154
21.660, 1.48, 0.776, 1.352, 2.149
21.670, 1.453, 0.788, 1.361, 2.141
21.680, 1.453, 0.794, 1.297, 2.103
21.690, 1.485, 0.782, 1.353, 2.155
21.700, 1.445, 0.809, 1.321, 2.118
21.710, 1.475, 0.785, 1.375, 2.163
21.720, 1.525, 0.803, 1.417, 2.231
21.730, 1.482, 0.773, 1.336, 2.139
21.740, 1.478, 0.81, 1.364, 2.168
21.750, 1.487, 0.825, 1.412, 2.210
21.760, 1.477, 0.822, 1.345, 2.160
21.770, 1.488, 0.806, 1.327, 2.150
21.780, 1.488, 0.763, 1.344, 2.145
21.790, 1.514, 0.794, 1.368, 2.189
21.800, 1.5, 0.813, 1.37, 2.188
21.810, 1.49, 0.793, 1.281, 2.118
21.820, 1.463, 0.808, 1.376, 2.164
21.830, 1.493, 0.818, 1.299, 2.141
21.840, 1.471, 0.803, 1.36, 2.158
21.850, 1.459, 0.809, 1.31, 2.121
21.860, 1.487, 0.788, 1.289, 2.119
21.870, 1.48, 0.817, 1.334, 2.153
21.880, 1.472, 0.79, 1.374, 2.163
21.890, 1.497, 0.815, 1.383, 2.194
21.900, 1.495, 0.8, 1.396, 2.196
21.910, 1.506, 0.774, 1.319, 2.146
21.920, 1.469, 0.808, 1.285, 2.112
21.930, 1.49, 0.807, 1.327, 2.152
21.940, 1.525, 0.783, 1.395, 2.210
21.950, 1.539, 0.779, 1.389, 2.214
21.960, 1.506, 0.757, 1.415, 2.200
21.970, 1.547, 0.781, 1.399, 2.227
21.980, 1.551, 0.817, 1.386, 2.234
21.990, 1.502, 0.76, 1.363, 2.165
22.000, 1.491, 0.795, 1.352, 2.164
22.010, 1.463, 0.757, 1.317, 2.109
22.020, 1.521, 0.745, 1.341, 2.160
22.030, 1.513, 0.801, 1.356, 2.183
22.040, 1.547, 0.808, 1.373, 2.220
22.050, 1.491, 0.776, 1.345, 2.152
22.060, 1.446, 0.814, 1.28, 2.095
22.070, 1.445, 0.794, 1.296, 2.097
22.080, 1.479, 0.767, 1.303, 2.115
22.090, 1.436, 0.802, 1.265, 2.074
22.100, 1.54, 0.768, 1.368, 2.198
22.110, 1.417, 0.772, 1.286, 2.063
22.120, 1.399, 0.803, 1.261, 2.047
22.130, 1.459, 0.786, 1.308, 2.111
22.140, 1.523, 0.781, 1.352, 2.181
22.150, 1.479, 0.764, 1.294, 2.108
22.160, 1.454, 0.77, 1.324, 2.111
22.170, 1.424, 0.781, 1.298, 2.079
22.180, 1.482, 0.791, 1.382, 2.175
22.190, 1.458, 0.791, 1.287, 2.099
22.200, 1.508, 0.797, 1.315, 2.153
22.210, 1.525, 0.799, 1.33, 2.175
22.220, 1.507, 0.796, 1.315, 2.152
22.230, 1.53, 0.778, 1.331, 2.172
22.240, 1.566, 0.782, 1.308, 2.185
22.250, 1.507, 0.803, 1.348, 2.175
22.260, 1.469, 0.809, 1.299, 2.121
22.270, 1.467, 0.807, 1.293, 2.115
22.280, 1.453, 0.794, 1.297, 2.103
22.290, 1.507, 0.773, 1.352, 2.167
22.300, 1.468, 0.781, 1.278, 2.097
22.310, 1.529, 0.791, 1.308, 2.162
22.320, 1.488, 0.778, 1.33, 2.142
22.330, 1.491, 0.828, 1.319, 2.156
22.340, 1.429, 0.785, 1.297, 2.083
22.350, 1.497, 0.799, 1.316, 2.147
22.360, 1.494, 0.788, 1.352, 2.163
22.370, 1.448, 0.779, 1.312, 2.103
22.380, 1.463, 0.796, 1.388, 2.168
22.390, 1.505, 0.794, 1.369, 2.183
22.400, 1.419, 0.798, 1.352, 2.116
22.410, 1.425, 0.8, 1.373, 2.134
22.420, 1.411, 0.771, 1.303, 2.069
22.430, 1.413, 0.784, 1.31, 2.080
22.440, 1.447, 0.779, 1.308, 2.100
22.450, 1.428, 0.784, 1.359, 2.121
22.460, 1.512, 0.79, 1.386, 2.198
22.470, 1.44, 0.797, 1.334, 2.118
22.480, 1.48, 0.793, 1.291, 2.118
22.490, 1.498, 0.792, 1.318, 2.146
22.500, 1.461, 0.786, 1.358, 2.143
22.510, 1.468, 0.789, 1.333, 2.134
22.520, 1.482, 0.778, 1.359, 2.156
22.530, 1.458, 0.755, 1.338, 2.118
22.540, 1.465, 0.802, 1.354, 2.150
22.550, 1.451, 0.794, 1.321, 2.116
22.560, 1.442, 0.804, 1.317, 2.111
22.570, 1.454, 0.81, 1.329, 2.129
22.580, 1.501, 0.78, 1.372, 2.178
22.590, 1.5, 0.784, 1.436, 2.219
22.600, 1.469, 0.792, 1.34, 2.140
22.610, 1.422, 0.827, 1.307, 2.101
22.620, 1.465, 0.813, 1.336, 2.142
22.630, 1.433, 0.788, 1.295, 2.086
22.640, 1.402, 0.78, 1.322, 2.078
22.650, 1.44, 0.835, 1.317, 2.122
22.660, 1.454, 0.809, 1.394, 2.170
22.670, 1.368, 0.78, 1.349, 2.073
22.680, 1.428, 0.822, 1.318, 2.109
22.690, 1.47, 0.791, 1.295, 2.112
22.700, 1.485, 0.8, 1.339, 2.153
22.710, 1.509, 0.804, 1.387, 2.201
22.720, 1.476, 0.747, 1.384, 2.156
22.730, 1.516, 0.796, 1.391, 2.206
22.740, 1.507, 0.774, 1.32, 2.147
22.750, 1.503, 0.804, 1.311, 2.150
22.760, 1.468, 0.788, 1.356, 2.148
22.770, 1.54, 0.815, 1.372, 2.217
22.780, 1.518, 0.795, 1.36, 2.187
22.790, 1.517, 0.764, 1.337, 2.161
22.800, 1.501, 0.784, 1.368, 2.176
22.810, 1.467, 0.79, 1.35, 2.144
22.820, 1.501, 0.795, 1.354, 2.172
22.830, 1.495, 0.813, 1.358, 2.177
22.840, 1.465, 0.741, 1.317, 2.104
22.850, 1.499, 0.775, 1.351, 2.161
22.860, 1.459, 0.763, 1.298, 2.096
22.870, 1.453, 0.805, 1.352, 2.141
22.880, 1.448, 0.799, 1.369, 2.146
22.890, 1.441, 0.781, 1.284, 2.082
22.900, 1.518, 0.797, 1.432, 2.233
22.910, 1.465, 0.765, 1.363, 2.142
22.920, 1.447, 0.775, 1.345, 2.122
22.930, 1.439, 0.795, 1.356, 2.131
22.940, 1.5, 0.744, 1.418, 2.194
22.950, 1.476, 0.775, 1.363, 2.153
22.960, 1.452, 0.756, 1.333, 2.111
22.970, 1.441, 0.824, 1.333, 2.128
22.980, 1.438, 0.749, 1.323, 2.092
22.990, 1.47, 0.757, 1.331, 2.122
23.000, 1.499, 0.796, 1.353, 2.170
23.010, 1.488, 0.803, 1.312, 2.140
23.020, 1.439, 0.753, 1.31, 2.086
23.030, 1.488, 0.801, 1.294, 2.128
23.040, 1.493, 0.774, 1.375, 2.172
23.050, 1.417, 0.771, 1.288, 2.064
23.060, 1.446, 0.785, 1.315, 2.106
23.070, 1.43, 0.783, 1.321, 2.098
23.080, 1.472, 0.744, 1.295, 2.096
23.090, 1.415, 0.746, 1.321, 2.074
23.100, 1.478, 0.821, 1.406, 2.198
23.110, 1.468, 0.781, 1.357, 2.146
23.120, 1.483, 0.765, 1.315, 2.124
23.130, 1.441, 0.792, 1.302, 2.097
23.140, 1.444, 0.778, 1.332, 2.112
23.150, 1.455, 0.791, 1.277, 2.091
23.160, 1.465, 0.813, 1.318, 2.131
23.170, 1.438, 0.751, 1.304, 2.081
23.180, 1.456, 0.78, 1.307, 2.106
23.190, 1.485, 0.785, 1.345, 2.151
23.200, 1.452, 0.803, 1.348, 2.137
23.210, 1.459, 0.784, 1.331, 2.124
23.220, 1.49, 0.781, 1.321, 2.138
23.230, 1.495, 0.801, 1.363, 2.175
23.240, 1.515, 0.807, 1.343, 2.179
23.250, 1.443, 0.783, 1.316, 2.104
23.260, 1.498, 0.794, 1.386, 2.189
23.270, 1.513, 0.779, 1.343, 2.167
23.280, 1.475, 0.767, 1.339, 2.134
23.290, 1.507, 0.801, 1.338, 2.168
23.300, 1.485, 0.793, 1.347, 2.156
23.310, 1.434, 0.802, 1.336, 2.117
23.320, 1.488, 0.8, 1.323, 2.145
23.330, 1.503, 0.822, 1.341, 2.175
23.340, 1.516, 0.79, 1.346, 2.175
23.350, 1.492, 0.792, 1.35, 2.162
23.360, 1.445, 0.784, 1.305, 2.098
23.370, 1.515, 0.821, 1.359, 2.194
23.380, 1.555, 0.791, 1.387, 2.228
23.390, 1.505, 0.774, 1.358, 2.169
23.400, 1.513, 0.746, 1.379, 2.178
23.410, 1.53, 0.728, 1.342, 2.161
23.420, 1.418, 0.778, 1.283, 2.064
23.430, 1.438, 0.812, 1.3, 2.101
23.440, 1.441, 0.762, 1.301, 2.085
23.450, 1.477, 0.786, 1.311, 2.125
23.460, 1.503, 0.816, 1.407, 2.214
23.470, 1.524, 0.789, 1.419, 2.226
23.480, 1.507, 0.81, 1.379, 2.197
23.490, 1.561, 0.771, 1.478, 2.283
23.500, 1.449, 0.798, 1.322, 2.117
23.510, 1.482, 0.822, 1.363, 2.174
23.520, 1.429, 0.777, 1.276, 2.067
23.530, 1.469, 0.815, 1.339, 2.148
23.540, 1.489, 0.778, 1.317, 2.134
23.550, 1.447, 0.782, 1.359, 2.133
23.560, 1.411, 0.757, 1.326, 2.079
23.570, 1.48, 0.773, 1.343, 2.142
23.580, 1.494, 0.824, 1.358, 2.180
23.590, 1.493, 0.773, 1.362, 2.163
23.600, 1.535, 0.802, 1.436, 2.249
23.610, 1.459, 0.753, 1.288, 2.086
23.620, 1.452, 0.785, 1.32, 2.113
23.630, 1.512, 0.778, 1.42, 2.215
23.640, 1.448, 0.779, 1.31, 2.102
23.650, 1.442, 0.812, 1.31, 2.110
23.660, 1.461, 0.772, 1.298, 2.101
23.670, 1.434, 0.782, 1.338, 2.111
23.680, 1.481, 0.778, 1.349, 2.149
23.690, 1.486, 0.799, 1.376, 2.177
23.700, 1.501, 0.801, 1.342, 2.166
23.710, 1.492, 0.799, 1.354, 2.167
23.720, 1.487, 0.815, 1.388, 2.191
23.730, 1.547, 0.794, 1.416, 2.242
23.740, 1.529, 0.78, 1.398, 2.213
23.750, 1.527, 0.808, 1.433, 2.244
23.760, 1.495, 0.825, 1.384, 2.197
23.770, 1.574, 0.806, 1.391, 2.249
23.780, 1.578, 0.814, 1.495, 2.321
23.790, 1.581, 0.816, 1.403, 2.265
23.800, 1.568, 0.813, 1.433, 2.274
23.810, 1.562, 0.829, 1.419, 2.267
23.820, 1.534, 0.809, 1.408, 2.233
23.830, 1.587, 0.822, 1.426, 2.286
23.840, 1.509, 0.817, 1.359, 2.188
23.850, 1.487, 0.811, 1.377, 2.182
