Time, DR, DN, RN, Euclidian
24320.000, 1.54, 0.877, 1.338, 2.220
24330.000, 1.505, 0.889, 1.326, 2.193
24340.000, 1.492, 0.873, 1.24, 2.127
24350.000, 1.504, 0.843, 1.301, 2.159
24360.000, 1.535, 0.837, 1.316, 2.188
24370.000, 1.498, 0.903, 1.259, 2.155
24380.000, 1.519, 0.88, 1.281, 2.173
24390.000, 1.542, 0.857, 1.259, 2.167
24400.000, 1.53, 0.883, 1.304, 2.195
24410.000, 1.551, 0.866, 1.314, 2.209
24420.000, 1.555, 0.893, 1.314, 2.223
24430.000, 1.519, 0.919, 1.282, 2.189
24440.000, 1.588, 0.876, 1.303, 2.233
24450.000, 1.499, 0.811, 1.273, 2.127
24460.000, 1.544, 0.856, 1.257, 2.167
24470.000, 1.553, 0.883, 1.258, 2.184
24480.000, 1.534, 0.926, 1.239, 2.178
24490.000, 1.556, 0.91, 1.278, 2.209
24500.000, 1.539, 0.891, 1.289, 2.196
24510.000, 1.518, 0.864, 1.245, 2.144
24520.000, 1.505, 0.921, 1.284, 2.182
24530.000, 1.586, 0.906, 1.28, 2.230
24540.000, 1.539, 0.897, 1.262, 2.183
24550.000, 1.543, 0.903, 1.254, 2.183
24560.000, 1.487, 0.907, 1.245, 2.140
24570.000, 1.556, 0.883, 1.291, 2.206
24580.000, 1.508, 0.926, 1.267, 2.176
24590.000, 1.544, 0.878, 1.293, 2.196
24600.000, 1.536, 0.924, 1.301, 2.214
24610.000, 1.55, 0.909, 1.291, 2.212
24620.000, 1.573, 0.926, 1.357, 2.274
24630.000, 1.516, 0.924, 1.298, 2.199
24640.000, 1.485, 0.92, 1.266, 2.157
24650.000, 1.542, 0.927, 1.284, 2.210
24660.000, 1.472, 0.887, 1.279, 2.142
24670.000, 1.504, 0.88, 1.252, 2.145
24680.000, 1.517, 0.87, 1.28, 2.167
24690.000, 1.509, 0.897, 1.273, 2.168
24700.000, 1.536, 0.875, 1.347, 2.222
24710.000, 1.539, 0.862, 1.298, 2.190
24720.000, 1.519, 0.85, 1.273, 2.156
24730.000, 1.552, 0.909, 1.342, 2.244
24740.000, 1.529, 0.893, 1.274, 2.181
24750.000, 1.532, 0.917, 1.331, 2.226
24760.000, 1.446, 0.923, 1.302, 2.153
24770.000, 1.483, 0.9, 1.278, 2.154
24780.000, 1.559, 0.91, 1.315, 2.233
24790.000, 1.489, 0.867, 1.278, 2.145
24800.000, 1.528, 0.872, 1.346, 2.215
24810.000, 1.47, 0.864, 1.237, 2.106
24820.000, 1.484, 0.877, 1.244, 2.125
24830.000, 1.532, 0.842, 1.286, 2.170
24840.000, 1.566, 0.853, 1.332, 2.225
24850.000, 1.509, 0.914, 1.285, 2.182
24860.000, 1.487, 0.925, 1.263, 2.159
24870.000, 1.506, 0.896, 1.267, 2.162
24880.000, 1.432, 0.854, 1.269, 2.095
24890.000, 1.509, 0.909, 1.31, 2.195
24900.000, 1.545, 0.863, 1.268, 2.177
24910.000, 1.492, 0.874, 1.305, 2.166
24920.000, 1.541, 0.87, 1.324, 2.210
24930.000, 1.563, 0.906, 1.316, 2.235
24940.000, 1.546, 0.854, 1.305, 2.196
24950.000, 1.528, 0.861, 1.296, 2.180
24960.000, 1.526, 0.862, 1.306, 2.185
24970.000, 1.508, 0.854, 1.307, 2.170
24980.000, 1.497, 0.852, 1.28, 2.145
24990.000, 1.527, 0.874, 1.29, 2.181
25000.000, 1.537, 0.912, 1.325, 2.224
25010.000, 1.542, 0.824, 1.355, 2.211
25020.000, 1.543, 0.869, 1.319, 2.208
25030.000, 1.533, 0.873, 1.347, 2.219
25040.000, 1.565, 0.853, 1.355, 2.238
25050.000, 1.539, 0.887, 1.3, 2.201
25060.000, 1.494, 0.878, 1.306, 2.169
25070.000, 1.453, 0.831, 1.218, 2.070
25080.000, 1.515, 0.909, 1.308, 2.198
25090.000, 1.465, 0.876, 1.257, 2.119
25100.000, 1.555, 0.855, 1.323, 2.213
25110.000, 1.49, 0.91, 1.307, 2.180
25120.000, 1.496, 0.901, 1.287, 2.169
25130.000, 1.553, 0.892, 1.304, 2.215
25140.000, 1.53, 0.888, 1.313, 2.203
25150.000, 1.472, 0.897, 1.304, 2.161
25160.000, 1.535, 0.903, 1.329, 2.222
25170.000, 1.519, 0.895, 1.359, 2.226
25180.000, 1.508, 0.946, 1.28, 2.192
25190.000, 1.491, 0.874, 1.291, 2.157
25200.000, 1.53, 0.874, 1.345, 2.216
25210.000, 1.497, 0.882, 1.298, 2.168
25220.000, 1.523, 0.866, 1.347, 2.209
25230.000, 1.502, 0.838, 1.302, 2.157
25240.000, 1.511, 0.831, 1.289, 2.152
25250.000, 1.493, 0.852, 1.28, 2.143
25260.000, 1.505, 0.832, 1.352, 2.187
25270.000, 1.466, 0.859, 1.299, 2.138
25280.000, 1.538, 0.854, 1.305, 2.190
25290.000, 1.491, 0.894, 1.368, 2.212
25300.000, 1.453, 0.86, 1.306, 2.134
25310.000, 1.471, 0.868, 1.3, 2.146
25320.000, 1.477, 0.866, 1.336, 2.171
25330.000, 1.498, 0.883, 1.308, 2.175
25340.000, 1.482, 0.84, 1.333, 2.163
25350.000, 1.483, 0.891, 1.287, 2.156
25360.000, 1.453, 0.892, 1.324, 2.158
25370.000, 1.42, 0.896, 1.305, 2.126
25380.000, 1.537, 0.877, 1.34, 2.219
25390.000, 1.411, 0.901, 1.295, 2.116
25400.000, 1.487, 0.847, 1.309, 2.154
25410.000, 1.507, 0.876, 1.352, 2.205
25420.000, 1.494, 0.879, 1.301, 2.167
25430.000, 1.481, 0.852, 1.288, 2.139
25440.000, 1.438, 0.888, 1.28, 2.120
25450.000, 1.453, 0.845, 1.302, 2.126
25460.000, 1.53, 0.866, 1.341, 2.211
25470.000, 1.441, 0.862, 1.252, 2.094
25480.000, 1.524, 0.876, 1.315, 2.195
25490.000, 1.52, 0.866, 1.322, 2.192
25500.000, 1.506, 0.81, 1.328, 2.165
25510.000, 1.443, 0.87, 1.285, 2.119
25520.000, 1.515, 0.861, 1.297, 2.172
25530.000, 1.464, 0.854, 1.309, 2.141
25540.000, 1.451, 0.867, 1.248, 2.101
25550.000, 1.457, 0.88, 1.254, 2.114
25560.000, 1.46, 0.834, 1.269, 2.106
25570.000, 1.55, 0.857, 1.331, 2.215
25580.000, 1.545, 0.876, 1.327, 2.217
25590.000, 1.448, 0.87, 1.271, 2.114
25600.000, 1.519, 0.87, 1.282, 2.169
25610.000, 1.501, 0.862, 1.262, 2.142
25620.000, 1.523, 0.889, 1.245, 2.158
25630.000, 1.504, 0.87, 1.291, 2.164
25640.000, 1.514, 0.859, 1.284, 2.163
25650.000, 1.45, 0.868, 1.234, 2.092
25660.000, 1.436, 0.884, 1.256, 2.102
25670.000, 1.481, 0.867, 1.28, 2.140
25680.000, 1.453, 0.879, 1.279, 2.125
25690.000, 1.483, 0.809, 1.279, 2.118
25700.000, 1.509, 0.871, 1.261, 2.150
25710.000, 1.446, 0.862, 1.278, 2.113
25720.000, 1.454, 0.853, 1.28, 2.116
25730.000, 1.493, 0.853, 1.3, 2.155
25740.000, 1.498, 0.87, 1.34, 2.190
25750.000, 1.557, 0.874, 1.296, 2.206
25760.000, 1.526, 0.852, 1.351, 2.209
25770.000, 1.548, 0.832, 1.315, 2.194
25780.000, 1.488, 0.856, 1.284, 2.143
25790.000, 1.482, 0.84, 1.298, 2.141
25800.000, 1.559, 0.866, 1.347, 2.234
25810.000, 1.493, 0.848, 1.351, 2.184
25820.000, 1.535, 0.865, 1.36, 2.225
25830.000, 1.494, 0.87, 1.233, 2.123
25840.000, 1.526, 0.845, 1.304, 2.177
25850.000, 1.566, 0.882, 1.279, 2.205
25860.000, 1.58, 0.866, 1.319, 2.232
25870.000, 1.536, 0.868, 1.349, 2.220
25880.000, 1.497, 0.849, 1.305, 2.159
25890.000, 1.559, 0.875, 1.331, 2.228
25900.000, 1.541, 0.866, 1.336, 2.215
25910.000, 1.559, 0.838, 1.338, 2.218
25920.000, 1.518, 0.832, 1.326, 2.180
25930.000, 1.533, 0.897, 1.328, 2.217
25940.000, 1.496, 0.854, 1.321, 2.170
25950.000, 1.473, 0.862, 1.306, 2.149
25960.000, 1.49, 0.86, 1.316, 2.166
25970.000, 1.532, 0.866, 1.328, 2.204
25980.000, 1.497, 0.862, 1.315, 2.171
25990.000, 1.559, 0.85, 1.38, 2.248
26000.000, 1.454, 0.848, 1.297, 2.124
26010.000, 1.415, 0.858, 1.308, 2.109
26020.000, 1.521, 0.854, 1.327, 2.191
26030.000, 1.494, 0.84, 1.315, 2.160
26040.000, 1.53, 0.84, 1.28, 2.164
26050.000, 1.501, 0.836, 1.315, 2.163
26060.000, 1.51, 0.839, 1.283, 2.151
26070.000, 1.443, 0.87, 1.239, 2.091
26080.000, 1.436, 0.863, 1.244, 2.086
26090.000, 1.422, 0.848, 1.241, 2.069
26100.000, 1.479, 0.82, 1.282, 2.122
26110.000, 1.505, 0.849, 1.326, 2.178
26120.000, 1.466, 0.823, 1.252, 2.096
26130.000, 1.542, 0.848, 1.329, 2.205
26140.000, 1.512, 0.878, 1.355, 2.212
26150.000, 1.537, 0.852, 1.332, 2.205
26160.000, 1.485, 0.873, 1.288, 2.150
26170.000, 1.513, 0.848, 1.335, 2.188
26180.000, 1.552, 0.853, 1.326, 2.212
26190.000, 1.522, 0.831, 1.325, 2.182
26200.000, 1.575, 0.864, 1.335, 2.238
26210.000, 1.535, 0.851, 1.36, 2.220
26220.000, 1.469, 0.871, 1.291, 2.140
26230.000, 1.493, 0.88, 1.302, 2.167
26240.000, 1.463, 0.848, 1.287, 2.125
26250.000, 1.552, 0.813, 1.285, 2.172
26260.000, 1.449, 0.817, 1.278, 2.097
26270.000, 1.567, 0.848, 1.349, 2.234
26280.000, 1.506, 0.849, 1.298, 2.161
26290.000, 1.567, 0.859, 1.334, 2.230
26300.000, 1.533, 0.87, 1.325, 2.205
26310.000, 1.547, 0.844, 1.321, 2.202
26320.000, 1.524, 0.842, 1.313, 2.180
26330.000, 1.47, 0.849, 1.296, 2.135
26340.000, 1.37, 0.82, 1.214, 2.005
26350.000, 1.504, 0.87, 1.293, 2.165
26360.000, 1.495, 0.884, 1.271, 2.152
26370.000, 1.464, 0.892, 1.269, 2.132
26380.000, 1.493, 0.91, 1.275, 2.163
26390.000, 1.476, 0.849, 1.255, 2.115
26400.000, 1.442, 0.856, 1.276, 2.107
26410.000, 1.477, 0.863, 1.289, 2.141
26420.000, 1.491, 0.895, 1.261, 2.148
26430.000, 1.491, 0.832, 1.264, 2.124
26440.000, 1.436, 0.856, 1.234, 2.077
26450.000, 1.429, 0.857, 1.267, 2.093
26460.000, 1.462, 0.863, 1.248, 2.107
26470.000, 1.488, 0.87, 1.287, 2.151
26480.000, 1.419, 0.893, 1.262, 2.098
26490.000, 1.48, 0.867, 1.333, 2.172
26500.000, 1.486, 0.931, 1.292, 2.178
26510.000, 1.405, 0.912, 1.232, 2.079
26520.000, 1.521, 0.937, 1.309, 2.214
26530.000, 1.484, 0.912, 1.263, 2.151
26540.000, 1.505, 0.882, 1.272, 2.158
26550.000, 1.465, 0.832, 1.25, 2.097
26560.000, 1.414, 0.887, 1.297, 2.113
26570.000, 1.478, 0.867, 1.295, 2.147
26580.000, 1.443, 0.84, 1.262, 2.092
26590.000, 1.507, 0.896, 1.292, 2.177
26600.000, 1.481, 0.862, 1.235, 2.112
26610.000, 1.481, 0.908, 1.264, 2.148
26620.000, 1.535, 0.878, 1.313, 2.202
26630.000, 1.554, 0.868, 1.26, 2.180
26640.000, 1.524, 0.868, 1.306, 2.186
26650.000, 1.484, 0.865, 1.276, 2.139
26660.000, 1.497, 0.85, 1.261, 2.133
26670.000, 1.551, 0.854, 1.312, 2.203
26680.000, 1.514, 0.859, 1.297, 2.170
26690.000, 1.475, 0.866, 1.238, 2.111
26700.000, 1.498, 0.83, 1.283, 2.139
26710.000, 1.53, 0.859, 1.297, 2.181
26720.000, 1.498, 0.867, 1.304, 2.167
26730.000, 1.522, 0.881, 1.325, 2.201
26740.000, 1.523, 0.878, 1.288, 2.179
26750.000, 1.536, 0.857, 1.265, 2.166
26760.000, 1.472, 0.856, 1.239, 2.105
26770.000, 1.491, 0.882, 1.287, 2.158
26780.000, 1.541, 0.824, 1.266, 2.157
26790.000, 1.551, 0.87, 1.275, 2.188
26800.000, 1.613, 0.857, 1.369, 2.282
26810.000, 1.613, 0.852, 1.356, 2.272
26820.000, 1.551, 0.891, 1.296, 2.208
26830.000, 1.6, 0.898, 1.312, 2.255
26840.000, 1.596, 0.87, 1.39, 2.288
26850.000, 1.571, 0.835, 1.355, 2.236
26860.000, 1.501, 0.906, 1.295, 2.179
26870.000, 1.573, 0.864, 1.29, 2.210
26880.000, 1.637, 0.92, 1.319, 2.294
26890.000, 1.583, 0.886, 1.234, 2.194
26900.000, 1.548, 0.891, 1.283, 2.199
26910.000, 1.499, 0.845, 1.234, 2.117
26920.000, 1.519, 0.867, 1.231, 2.138
26930.000, 1.546, 0.872, 1.267, 2.180
26940.000, 1.539, 0.901, 1.316, 2.216
26950.000, 1.58, 0.928, 1.296, 2.244
26960.000, 1.584, 0.887, 1.232, 2.194
26970.000, 1.572, 0.878, 1.308, 2.225
26980.000, 1.517, 0.88, 1.275, 2.168
26990.000, 1.602, 0.874, 1.305, 2.243
27000.000, 1.619, 0.881, 1.318, 2.265
27010.000, 1.551, 0.882, 1.287, 2.199
27020.000, 1.598, 0.872, 1.295, 2.234
27030.000, 1.556, 0.888, 1.297, 2.211
27040.000, 1.557, 0.854, 1.29, 2.194
27050.000, 1.501, 0.853, 1.283, 2.150
27060.000, 1.558, 0.842, 1.289, 2.190
27070.000, 1.541, 0.885, 1.315, 2.210
27080.000, 1.57, 0.863, 1.271, 2.196
27090.000, 1.494, 0.845, 1.284, 2.143
27100.000, 1.571, 0.888, 1.277, 2.210
27110.000, 1.554, 0.882, 1.258, 2.185
27120.000, 1.588, 0.822, 1.312, 2.217
27130.000, 1.573, 0.851, 1.32, 2.222
27140.000, 1.52, 0.876, 1.242, 2.149
27150.000, 1.573, 0.866, 1.282, 2.206
27160.000, 1.553, 0.838, 1.311, 2.198
27170.000, 1.557, 0.863, 1.256, 2.178
27180.000, 1.553, 0.854, 1.265, 2.177
27190.000, 1.538, 0.882, 1.27, 2.180
27200.000, 1.553, 0.855, 1.25, 2.169
27210.000, 1.532, 0.839, 1.26, 2.153
27220.000, 1.586, 0.843, 1.295, 2.214
27230.000, 1.521, 0.9, 1.234, 2.155
27240.000, 1.554, 0.849, 1.328, 2.213
27250.000, 1.58, 0.866, 1.308, 2.226
27260.000, 1.493, 0.861, 1.282, 2.147
27270.000, 1.54, 0.915, 1.317, 2.223
27280.000, 1.56, 0.83, 1.327, 2.209
27290.000, 1.526, 0.898, 1.339, 2.219
27300.000, 1.537, 0.847, 1.349, 2.213
27310.000, 1.577, 0.869, 1.282, 2.210
27320.000, 1.551, 0.863, 1.334, 2.220
27330.000, 1.579, 0.911, 1.312, 2.245
27340.000, 1.506, 0.923, 1.25, 2.163
27350.000, 1.595, 0.907, 1.333, 2.267
27360.000, 1.54, 0.875, 1.293, 2.192
27370.000, 1.586, 0.922, 1.308, 2.253
27380.000, 1.519, 0.939, 1.248, 2.178
27390.000, 1.598, 0.883, 1.37, 2.282
27400.000, 1.529, 0.911, 1.297, 2.202
27410.000, 1.6, 0.856, 1.314, 2.240
27420.000, 1.539, 0.861, 1.333, 2.210
27430.000, 1.559, 0.865, 1.249, 2.176
27440.000, 1.565, 0.838, 1.314, 2.208
27450.000, 1.57, 0.879, 1.353, 2.251
27460.000, 1.582, 0.875, 1.305, 2.229
27470.000, 1.532, 0.845, 1.284, 2.170
27480.000, 1.607, 0.89, 1.322, 2.263
27490.000, 1.54, 0.852, 1.33, 2.205
27500.000, 1.533, 0.872, 1.299, 2.190
27510.000, 1.561, 0.852, 1.307, 2.207
27520.000, 1.539, 0.852, 1.297, 2.185
27530.000, 1.507, 0.851, 1.243, 2.130
27540.000, 1.534, 0.842, 1.359, 2.215
27550.000, 1.495, 0.853, 1.296, 2.154
27560.000, 1.528, 0.859, 1.291, 2.177
27570.000, 1.59, 0.891, 1.369, 2.279
27580.000, 1.507, 0.853, 1.287, 2.157
27590.000, 1.492, 0.859, 1.263, 2.135
27600.000, 1.503, 0.866, 1.301, 2.168
27610.000, 1.492, 0.884, 1.275, 2.152
27620.000, 1.542, 0.833, 1.304, 2.184
27630.000, 1.528, 0.853, 1.316, 2.189
27640.000, 1.53, 0.853, 1.327, 2.197
27650.000, 1.557, 0.873, 1.378, 2.255
27660.000, 1.477, 0.894, 1.291, 2.155
27670.000, 1.55, 0.846, 1.323, 2.206
27680.000, 1.52, 0.839, 1.316, 2.178
27690.000, 1.51, 0.926, 1.282, 2.186
27700.000, 1.459, 0.858, 1.272, 2.117
27710.000, 1.515, 0.829, 1.319, 2.173
27720.000, 1.523, 0.856, 1.298, 2.176
27730.000, 1.537, 0.863, 1.321, 2.202
27740.000, 1.544, 0.862, 1.308, 2.199
27750.000, 1.532, 0.854, 1.254, 2.156
27760.000, 1.533, 0.851, 1.334, 2.203
27770.000, 1.578, 0.835, 1.312, 2.215
27780.000, 1.51, 0.872, 1.298, 2.173
27790.000, 1.514, 0.868, 1.326, 2.191
27800.000, 1.493, 0.844, 1.282, 2.141
27810.000, 1.502, 0.892, 1.318, 2.188
27820.000, 1.518, 0.872, 1.288, 2.173
27830.000, 1.51, 0.853, 1.314, 2.175
27840.000, 1.554, 0.884, 1.356, 2.243
27850.000, 1.486, 0.842, 1.294, 2.142
27860.000, 1.495, 0.888, 1.307, 2.175
27870.000, 1.505, 0.914, 1.331, 2.207
27880.000, 1.531, 0.857, 1.272, 2.167
27890.000, 1.52, 0.844, 1.331, 2.189
27900.000, 1.482, 0.864, 1.283, 2.142
27910.000, 1.483, 0.872, 1.263, 2.134
27920.000, 1.51, 0.872, 1.248, 2.144
27930.000, 1.466, 0.878, 1.249, 2.116
27940.000, 1.46, 0.883, 1.261, 2.121
27950.000, 1.494, 0.873, 1.272, 2.147
27960.000, 1.529, 0.87, 1.323, 2.201
27970.000, 1.466, 0.874, 1.34, 2.169
27980.000, 1.495, 0.856, 1.276, 2.143
27990.000, 1.546, 0.86, 1.303, 2.197
28000.000, 1.504, 0.856, 1.323, 2.178
28010.000, 1.506, 0.87, 1.288, 2.164
28020.000, 1.502, 0.878, 1.286, 2.163
28030.000, 1.519, 0.848, 1.348, 2.200
28040.000, 1.522, 0.879, 1.387, 2.238
28050.000, 1.494, 0.865, 1.312, 2.168
28060.000, 1.47, 0.845, 1.301, 2.137
28070.000, 1.512, 0.867, 1.298, 2.173
28080.000, 1.495, 0.871, 1.322, 2.177
28090.000, 1.507, 0.873, 1.302, 2.174
28100.000, 1.489, 0.838, 1.276, 2.132
28110.000, 1.482, 0.854, 1.268, 2.129
28120.000, 1.556, 0.912, 1.349, 2.252
28130.000, 1.503, 0.866, 1.285, 2.158
28140.000, 1.515, 0.872, 1.306, 2.182
28150.000, 1.47, 0.906, 1.283, 2.151
28160.000, 1.47, 0.885, 1.336, 2.174
28170.000, 1.561, 0.918, 1.359, 2.264
28180.000, 1.504, 0.896, 1.279, 2.168
28190.000, 1.5, 0.873, 1.29, 2.162
28200.000, 1.544, 0.863, 1.335, 2.216
28210.000, 1.527, 0.845, 1.308, 2.180
28220.000, 1.557, 0.884, 1.344, 2.238
28230.000, 1.482, 0.844, 1.287, 2.136
28240.000, 1.535, 0.879, 1.303, 2.196
28250.000, 1.546, 0.88, 1.308, 2.208
28260.000, 1.525, 0.863, 1.303, 2.183
28270.000, 1.485, 0.87, 1.254, 2.129
28280.000, 1.493, 0.856, 1.255, 2.129
28290.000, 1.478, 0.873, 1.298, 2.152
28300.000, 1.471, 0.85, 1.261, 2.115
28310.000, 1.473, 0.888, 1.273, 2.139
28320.000, 1.444, 0.897, 1.241, 2.104
28330.000, 1.432, 0.846, 1.267, 2.090
28340.000, 1.47, 0.851, 1.277, 2.125
28350.000, 1.461, 0.866, 1.263, 2.116
28360.000, 1.557, 0.861, 1.335, 2.224
28370.000, 1.547, 0.852, 1.341, 2.217
28380.000, 1.511, 0.854, 1.315, 2.177
28390.000, 1.486, 0.88, 1.312, 2.168
28400.000, 1.487, 0.872, 1.271, 2.141
28410.000, 1.497, 0.876, 1.247, 2.136
28420.000, 1.487, 0.895, 1.268, 2.149
28430.000, 1.525, 0.874, 1.303, 2.187
28440.000, 1.454, 0.884, 1.286, 2.132
28450.000, 1.489, 0.909, 1.259, 2.151
28460.000, 1.533, 0.862, 1.339, 2.210
28470.000, 1.521, 0.871, 1.302, 2.183
28480.000, 1.479, 0.916, 1.236, 2.134
28490.000, 1.555, 0.851, 1.285, 2.189
28500.000, 1.477, 0.828, 1.24, 2.098
28510.000, 1.47, 0.854, 1.223, 2.094
28520.000, 1.499, 0.896, 1.319, 2.188
28530.000, 1.424, 0.878, 1.217, 2.068
28540.000, 1.455, 0.878, 1.267, 2.119
28550.000, 1.517, 0.908, 1.309, 2.199
28560.000, 1.473, 0.883, 1.313, 2.161
28570.000, 1.462, 0.875, 1.25, 2.113
28580.000, 1.506, 0.94, 1.294, 2.196
28590.000, 1.495, 0.875, 1.304, 2.168
28600.000, 1.512, 0.906, 1.297, 2.188
28610.000, 1.489, 0.855, 1.283, 2.143
28620.000, 1.454, 0.822, 1.272, 2.099
28630.000, 1.526, 0.846, 1.286, 2.167
28640.000, 1.48, 0.844, 1.259, 2.118
28650.000, 1.493, 0.845, 1.257, 2.126
28660.000, 1.437, 0.849, 1.243, 2.081
28670.000, 1.496, 0.889, 1.322, 2.185
28680.000, 1.464, 0.861, 1.253, 2.110
28690.000, 1.444, 0.849, 1.286, 2.111
28700.000, 1.496, 0.882, 1.285, 2.160
28710.000, 1.501, 0.864, 1.276, 2.151
28720.000, 1.5, 0.879, 1.289, 2.164
28730.000, 1.441, 0.892, 1.299, 2.135
28740.000, 1.483, 0.847, 1.298, 2.145
28750.000, 1.431, 0.837, 1.217, 2.056
28760.000, 1.439, 0.867, 1.252, 2.095
28770.000, 1.475, 0.856, 1.268, 2.125
28780.000, 1.524, 0.85, 1.328, 2.192
28790.000, 1.476, 0.884, 1.305, 2.159
28800.000, 1.481, 0.866, 1.29, 2.146
28810.000, 1.491, 0.872, 1.24, 2.126
28820.000, 1.439, 0.903, 1.241, 2.103
28830.000, 1.472, 0.857, 1.259, 2.118
28840.000, 1.553, 0.853, 1.283, 2.187
28850.000, 1.45, 0.876, 1.263, 2.113
28860.000, 1.518, 0.893, 1.335, 2.209
28870.000, 1.445, 0.891, 1.26, 2.114
28880.000, 1.469, 0.846, 1.284, 2.126
28890.000, 1.464, 0.86, 1.254, 2.110
28900.000, 1.479, 0.889, 1.227, 2.117
28910.000, 1.393, 0.839, 1.262, 2.058
28920.000, 1.506, 0.849, 1.346, 2.191
28930.000, 1.437, 0.873, 1.293, 2.121
28940.000, 1.522, 0.887, 1.3, 2.189
28950.000, 1.419, 0.844, 1.226, 2.056
28960.000, 1.405, 0.866, 1.212, 2.047
28970.000, 1.415, 0.882, 1.277, 2.100
28980.000, 1.44, 0.875, 1.27, 2.110
28990.000, 1.521, 0.844, 1.29, 2.165
29000.000, 1.508, 0.877, 1.339, 2.199
29010.000, 1.459, 0.914, 1.307, 2.161
29020.000, 1.4, 0.905, 1.264, 2.092
29030.000, 1.485, 0.85, 1.277, 2.135
29040.000, 1.471, 0.85, 1.246, 2.106
29050.000, 1.47, 0.826, 1.256, 2.102
29060.000, 1.463, 0.875, 1.296, 2.141
29070.000, 1.474, 0.877, 1.283, 2.141
29080.000, 1.431, 0.838, 1.268, 2.087
29090.000, 1.484, 0.876, 1.315, 2.167
29100.000, 1.545, 0.868, 1.31, 2.203
29110.000, 1.437, 0.862, 1.248, 2.089
29120.000, 1.486, 0.871, 1.295, 2.154
29130.000, 1.45, 0.859, 1.285, 2.119
29140.000, 1.471, 0.859, 1.296, 2.140
29150.000, 1.505, 0.85, 1.293, 2.158
29160.000, 1.507, 0.828, 1.338, 2.178
29170.000, 1.49, 0.893, 1.257, 2.144
29180.000, 1.407, 0.889, 1.277, 2.097
29190.000, 1.447, 0.85, 1.175, 2.048
29200.000, 1.466, 0.822, 1.282, 2.113
29210.000, 1.468, 0.871, 1.239, 2.109
29220.000, 1.448, 0.894, 1.293, 2.137
29230.000, 1.512, 0.877, 1.308, 2.183
29240.000, 1.528, 0.916, 1.279, 2.193
29250.000, 1.571, 0.882, 1.321, 2.234
29260.000, 1.575, 0.857, 1.296, 2.212
29270.000, 1.491, 0.856, 1.265, 2.134
29280.000, 1.517, 0.835, 1.321, 2.177
29290.000, 1.542, 0.865, 1.322, 2.207
29300.000, 1.541, 0.865, 1.296, 2.191
29310.000, 1.528, 0.848, 1.259, 2.153
29320.000, 1.498, 0.862, 1.33, 2.180
29330.000, 1.543, 0.858, 1.291, 2.187
29340.000, 1.468, 0.871, 1.273, 2.129
29350.000, 1.494, 0.867, 1.297, 2.160
29360.000, 1.489, 0.831, 1.311, 2.150
29370.000, 1.48, 0.872, 1.347, 2.182
29380.000, 1.497, 0.863, 1.301, 2.162
29390.000, 1.535, 0.903, 1.319, 2.216
29400.000, 1.543, 0.848, 1.325, 2.203
29410.000, 1.548, 0.874, 1.343, 2.227
29420.000, 1.482, 0.842, 1.277, 2.129
29430.000, 1.466, 0.865, 1.32, 2.154
29440.000, 1.524, 0.833, 1.352, 2.200
29450.000, 1.489, 0.855, 1.304, 2.156
29460.000, 1.506, 0.879, 1.28, 2.163
29470.000, 1.544, 0.856, 1.294, 2.188
29480.000, 1.442, 0.867, 1.23, 2.084
29490.000, 1.421, 0.892, 1.191, 2.057
29500.000, 1.458, 0.87, 1.252, 2.109
29510.000, 1.446, 0.873, 1.236, 2.093
29520.000, 1.448, 0.9, 1.282, 2.133
29530.000, 1.431, 0.877, 1.244, 2.089
29540.000, 1.454, 0.876, 1.224, 2.092
29550.000, 1.505, 0.877, 1.298, 2.172
29560.000, 1.48, 0.878, 1.304, 2.159
29570.000, 1.471, 0.917, 1.319, 2.178
29580.000, 1.491, 0.863, 1.308, 2.163
29590.000, 1.467, 0.866, 1.293, 2.138
29600.000, 1.516, 0.827, 1.313, 2.169
29610.000, 1.505, 0.864, 1.291, 2.162
29620.000, 1.516, 0.874, 1.294, 2.176
29630.000, 1.471, 0.814, 1.305, 2.128
29640.000, 1.533, 0.849, 1.305, 2.184
29650.000, 1.563, 0.899, 1.339, 2.245
29660.000, 1.54, 0.882, 1.287, 2.192
29670.000, 1.47, 0.848, 1.303, 2.139
29680.000, 1.494, 0.836, 1.329, 2.167
29690.000, 1.542, 0.883, 1.346, 2.229
29700.000, 1.495, 0.837, 1.278, 2.137
29710.000, 1.458, 0.845, 1.286, 2.119
29720.000, 1.396, 0.865, 1.255, 2.066
29730.000, 1.48, 0.877, 1.301, 2.156
29740.000, 1.463, 0.875, 1.251, 2.114
29750.000, 1.441, 0.872, 1.303, 2.129
29760.000, 1.487, 0.825, 1.296, 2.138
29770.000, 1.519, 0.877, 1.312, 2.190
29780.000, 1.48, 0.842, 1.329, 2.160
29790.000, 1.54, 0.855, 1.308, 2.193
29800.000, 1.515, 0.84, 1.34, 2.190
29810.000, 1.528, 0.889, 1.312, 2.201
29820.000, 1.523, 0.836, 1.277, 2.156
29830.000, 1.489, 0.873, 1.322, 2.174
29840.000, 1.471, 0.884, 1.277, 2.139
29850.000, 1.497, 0.847, 1.337, 2.178
29860.000, 1.442, 0.89, 1.254, 2.108
29870.000, 1.509, 0.822, 1.283, 2.144
29880.000, 1.479, 0.86, 1.25, 2.118
29890.000, 1.544, 0.831, 1.322, 2.195
29900.000, 1.485, 0.822, 1.321, 2.150
