Time, DR, DN, RN, Euclidian
24.570, 1.647, 0.855, 1.337, 2.287
24.580, 1.696, 0.856, 1.395, 2.356
24.590, 1.659, 0.855, 1.361, 2.309
24.600, 1.638, 0.827, 1.344, 2.274
24.610, 1.624, 0.899, 1.338, 2.288
24.620, 1.674, 0.872, 1.392, 2.345
24.630, 1.679, 0.861, 1.376, 2.335
24.640, 1.631, 0.874, 1.338, 2.283
24.650, 1.643, 0.874, 1.394, 2.325
24.660, 1.582, 0.898, 1.339, 2.258
24.670, 1.623, 0.863, 1.376, 2.296
24.680, 1.637, 0.882, 1.283, 2.259
24.690, 1.555, 0.879, 1.321, 2.221
24.700, 1.652, 0.835, 1.366, 2.300
24.710, 1.674, 0.883, 1.378, 2.341
24.720, 1.652, 0.868, 1.37, 2.315
24.730, 1.589, 0.856, 1.317, 2.234
24.740, 1.654, 0.854, 1.374, 2.313
24.750, 1.668, 0.879, 1.356, 2.322
24.760, 1.656, 0.853, 1.368, 2.311
24.770, 1.629, 0.844, 1.356, 2.281
24.780, 1.723, 0.877, 1.458, 2.421
24.790, 1.674, 0.855, 1.408, 2.348
24.800, 1.646, 0.875, 1.361, 2.308
24.810, 1.687, 0.85, 1.411, 2.357
24.820, 1.663, 0.854, 1.366, 2.315
24.830, 1.635, 0.874, 1.347, 2.291
24.840, 1.68, 0.854, 1.432, 2.366
24.850, 1.633, 0.883, 1.446, 2.353
24.860, 1.624, 0.864, 1.366, 2.291
24.870, 1.647, 0.849, 1.385, 2.313
24.880, 1.671, 0.844, 1.451, 2.368
24.890, 1.633, 0.854, 1.401, 2.314
24.900, 1.614, 0.872, 1.311, 2.254
24.910, 1.706, 0.892, 1.422, 2.393
24.920, 1.572, 0.88, 1.364, 2.259
24.930, 1.73, 0.819, 1.443, 2.397
24.940, 1.727, 0.854, 1.422, 2.394
24.950, 1.691, 0.867, 1.37, 2.342
24.960, 1.656, 0.871, 1.343, 2.303
24.970, 1.635, 0.857, 1.301, 2.258
24.980, 1.663, 0.822, 1.377, 2.310
24.990, 1.6, 0.841, 1.36, 2.262
25.000, 1.62, 0.847, 1.334, 2.263
25.010, 1.642, 0.869, 1.361, 2.302
25.020, 1.69, 0.88, 1.36, 2.340
25.030, 1.663, 0.862, 1.303, 2.281
25.040, 1.635, 0.917, 1.349, 2.309
25.050, 1.683, 0.899, 1.384, 2.357
25.060, 1.656, 0.855, 1.335, 2.292
25.070, 1.615, 0.842, 1.338, 2.259
25.080, 1.659, 0.857, 1.331, 2.293
25.090, 1.702, 0.824, 1.371, 2.335
25.100, 1.714, 0.853, 1.381, 2.360
25.110, 1.67, 0.886, 1.38, 2.340
25.120, 1.637, 0.872, 1.318, 2.275
25.130, 1.647, 0.848, 1.367, 2.302
25.140, 1.676, 0.88, 1.347, 2.323
25.150, 1.613, 0.86, 1.343, 2.268
25.160, 1.702, 0.879, 1.364, 2.351
25.170, 1.636, 0.849, 1.33, 2.272
25.180, 1.635, 0.888, 1.33, 2.287
25.190, 1.66, 0.852, 1.369, 2.314
25.200, 1.689, 0.883, 1.345, 2.332
25.210, 1.617, 0.83, 1.336, 2.255
25.220, 1.65, 0.884, 1.343, 2.303
25.230, 1.662, 0.86, 1.326, 2.293
25.240, 1.636, 0.858, 1.336, 2.279
25.250, 1.672, 0.861, 1.356, 2.318
25.260, 1.618, 0.865, 1.345, 2.274
25.270, 1.682, 0.87, 1.382, 2.344
25.280, 1.674, 0.852, 1.389, 2.336
25.290, 1.674, 0.874, 1.409, 2.356
25.300, 1.637, 0.834, 1.352, 2.281
25.310, 1.632, 0.859, 1.323, 2.269
25.320, 1.659, 0.893, 1.36, 2.323
25.330, 1.641, 0.854, 1.365, 2.299
25.340, 1.64, 0.843, 1.348, 2.284
25.350, 1.661, 0.858, 1.364, 2.314
25.360, 1.719, 0.871, 1.364, 2.360
25.370, 1.622, 0.854, 1.313, 2.254
25.380, 1.587, 0.874, 1.368, 2.270
25.390, 1.646, 0.851, 1.347, 2.290
25.400, 1.567, 0.849, 1.338, 2.228
25.410, 1.691, 0.861, 1.418, 2.368
25.420, 1.676, 0.835, 1.388, 2.330
25.430, 1.651, 0.881, 1.38, 2.325
25.440, 1.661, 0.86, 1.365, 2.315
25.450, 1.615, 0.883, 1.33, 2.270
25.460, 1.644, 0.882, 1.378, 2.319
25.470, 1.681, 0.859, 1.374, 2.334
25.480, 1.671, 0.866, 1.375, 2.330
25.490, 1.729, 0.867, 1.401, 2.388
25.500, 1.668, 0.845, 1.385, 2.326
25.510, 1.587, 0.882, 1.313, 2.240
25.520, 1.634, 0.85, 1.351, 2.284
25.530, 1.652, 0.839, 1.343, 2.288
25.540, 1.635, 0.857, 1.343, 2.282
25.550, 1.669, 0.846, 1.34, 2.301
25.560, 1.605, 0.857, 1.328, 2.252
25.570, 1.599, 0.858, 1.308, 2.236
25.580, 1.642, 0.83, 1.37, 2.293
25.590, 1.6, 0.848, 1.341, 2.253
25.600, 1.649, 0.87, 1.321, 2.284
25.610, 1.636, 0.882, 1.388, 2.319
25.620, 1.583, 0.842, 1.303, 2.216
25.630, 1.609, 0.84, 1.353, 2.263
25.640, 1.658, 0.899, 1.359, 2.324
25.650, 1.606, 0.878, 1.327, 2.260
25.660, 1.627, 0.851, 1.354, 2.281
25.670, 1.634, 0.855, 1.377, 2.301
25.680, 1.676, 0.864, 1.36, 2.324
25.690, 1.673, 0.837, 1.427, 2.352
25.700, 1.647, 0.876, 1.358, 2.307
25.710, 1.669, 0.842, 1.403, 2.337
25.720, 1.628, 0.879, 1.338, 2.283
25.730, 1.586, 0.898, 1.32, 2.250
25.740, 1.555, 0.863, 1.302, 2.204
25.750, 1.6, 0.845, 1.348, 2.256
25.760, 1.609, 0.857, 1.396, 2.296
25.770, 1.628, 0.857, 1.386, 2.303
25.780, 1.641, 0.858, 1.342, 2.286
25.790, 1.672, 0.863, 1.354, 2.318
25.800, 1.653, 0.86, 1.352, 2.302
25.810, 1.657, 0.884, 1.361, 2.319
25.820, 1.579, 0.882, 1.339, 2.250
25.830, 1.581, 0.897, 1.335, 2.255
25.840, 1.686, 0.871, 1.453, 2.390
25.850, 1.618, 0.833, 1.37, 2.277
25.860, 1.699, 0.855, 1.425, 2.376
25.870, 1.649, 0.836, 1.396, 2.316
25.880, 1.629, 0.86, 1.373, 2.297
25.890, 1.679, 0.874, 1.397, 2.352
25.900, 1.678, 0.87, 1.401, 2.352
25.910, 1.655, 0.863, 1.412, 2.340
25.920, 1.625, 0.881, 1.33, 2.277
25.930, 1.678, 0.857, 1.39, 2.341
25.940, 1.648, 0.887, 1.35, 2.307
25.950, 1.633, 0.847, 1.365, 2.290
25.960, 1.68, 0.869, 1.406, 2.356
25.970, 1.662, 0.845, 1.38, 2.319
25.980, 1.69, 0.872, 1.372, 2.344
25.990, 1.646, 0.833, 1.38, 2.303
26.000, 1.633, 0.851, 1.38, 2.301
26.010, 1.654, 0.863, 1.396, 2.330
26.020, 1.706, 0.884, 1.384, 2.367
26.030, 1.669, 0.878, 1.381, 2.337
26.040, 1.699, 0.889, 1.357, 2.349
26.050, 1.639, 0.859, 1.336, 2.282
26.060, 1.614, 0.856, 1.351, 2.272
26.070, 1.628, 0.875, 1.365, 2.297
26.080, 1.645, 0.861, 1.378, 2.312
26.090, 1.627, 0.854, 1.364, 2.288
26.100, 1.632, 0.888, 1.392, 2.321
26.110, 1.644, 0.863, 1.378, 2.312
26.120, 1.669, 0.861, 1.389, 2.335
26.130, 1.694, 0.844, 1.359, 2.329
26.140, 1.697, 0.857, 1.384, 2.351
26.150, 1.692, 0.851, 1.396, 2.352
26.160, 1.677, 0.883, 1.374, 2.340
26.170, 1.698, 0.883, 1.371, 2.354
26.180, 1.67, 0.869, 1.401, 2.346
26.190, 1.625, 0.865, 1.34, 2.276
26.200, 1.608, 0.876, 1.323, 2.259
26.210, 1.604, 0.864, 1.345, 2.264
26.220, 1.581, 0.85, 1.296, 2.213
26.230, 1.568, 0.847, 1.279, 2.193
26.240, 1.667, 0.847, 1.383, 2.325
26.250, 1.681, 0.823, 1.382, 2.326
26.260, 1.658, 0.866, 1.343, 2.302
26.270, 1.646, 0.881, 1.353, 2.305
26.280, 1.698, 0.876, 1.402, 2.369
26.290, 1.61, 0.86, 1.31, 2.246
26.300, 1.674, 0.856, 1.372, 2.327
26.310, 1.684, 0.855, 1.397, 2.349
26.320, 1.636, 0.911, 1.322, 2.292
26.330, 1.674, 0.861, 1.364, 2.324
26.340, 1.683, 0.841, 1.395, 2.342
26.350, 1.68, 0.894, 1.386, 2.354
26.360, 1.654, 0.89, 1.352, 2.314
26.370, 1.651, 0.893, 1.376, 2.327
26.380, 1.681, 0.866, 1.362, 2.330
26.390, 1.611, 0.888, 1.365, 2.290
26.400, 1.571, 0.889, 1.339, 2.247
26.410, 1.597, 0.871, 1.337, 2.257
26.420, 1.632, 0.891, 1.335, 2.289
26.430, 1.648, 0.872, 1.347, 2.300
26.440, 1.629, 0.857, 1.362, 2.289
26.450, 1.648, 0.86, 1.399, 2.326
26.460, 1.693, 0.869, 1.408, 2.367
26.470, 1.686, 0.852, 1.384, 2.341
26.480, 1.658, 0.847, 1.387, 2.321
26.490, 1.634, 0.857, 1.372, 2.299
26.500, 1.656, 0.879, 1.343, 2.306
26.510, 1.628, 0.843, 1.312, 2.254
26.520, 1.583, 0.857, 1.346, 2.247
26.530, 1.571, 0.862, 1.331, 2.232
26.540, 1.539, 0.877, 1.256, 2.171
26.550, 1.564, 0.867, 1.301, 2.211
26.560, 1.555, 0.859, 1.326, 2.216
26.570, 1.549, 0.852, 1.337, 2.216
26.580, 1.563, 0.851, 1.309, 2.209
26.590, 1.583, 0.835, 1.352, 2.242
26.600, 1.627, 0.917, 1.397, 2.332
26.610, 1.564, 0.865, 1.299, 2.209
26.620, 1.6, 0.852, 1.318, 2.241
26.630, 1.576, 0.807, 1.354, 2.228
26.640, 1.597, 0.87, 1.327, 2.251
26.650, 1.603, 0.892, 1.36, 2.283
26.660, 1.596, 0.865, 1.338, 2.255
26.670, 1.55, 0.827, 1.31, 2.191
26.680, 1.606, 0.881, 1.351, 2.276
26.690, 1.632, 0.866, 1.359, 2.293
26.700, 1.643, 0.871, 1.354, 2.300
26.710, 1.678, 0.868, 1.382, 2.340
26.720, 1.726, 0.88, 1.445, 2.416
26.730, 1.685, 0.839, 1.408, 2.350
26.740, 1.64, 0.847, 1.364, 2.295
26.750, 1.608, 0.845, 1.339, 2.256
26.760, 1.672, 0.892, 1.414, 2.364
26.770, 1.625, 0.877, 1.406, 2.320
26.780, 1.592, 0.876, 1.375, 2.278
26.790, 1.639, 0.838, 1.396, 2.310
26.800, 1.596, 0.844, 1.36, 2.260
26.810, 1.668, 0.848, 1.427, 2.353
26.820, 1.618, 0.865, 1.362, 2.284
26.830, 1.621, 0.862, 1.351, 2.279
26.840, 1.666, 0.865, 1.39, 2.335
26.850, 1.624, 0.849, 1.418, 2.317
26.860, 1.614, 0.851, 1.364, 2.278
26.870, 1.644, 0.844, 1.357, 2.292
26.880, 1.692, 0.876, 1.415, 2.373
26.890, 1.584, 0.863, 1.397, 2.281
26.900, 1.652, 0.874, 1.354, 2.307
26.910, 1.621, 0.86, 1.369, 2.289
26.920, 1.597, 0.82, 1.392, 2.271
26.930, 1.6, 0.855, 1.342, 2.256
26.940, 1.615, 0.874, 1.327, 2.265
26.950, 1.626, 0.833, 1.432, 2.321
26.960, 1.636, 0.875, 1.377, 2.310
26.970, 1.647, 0.816, 1.399, 2.309
26.980, 1.602, 0.82, 1.377, 2.266
26.990, 1.603, 0.823, 1.376, 2.267
27.000, 1.588, 0.851, 1.326, 2.237
27.010, 1.6, 0.86, 1.377, 2.279
27.020, 1.703, 0.863, 1.396, 2.365
27.030, 1.624, 0.845, 1.444, 2.331
27.040, 1.625, 0.835, 1.407, 2.305
27.050, 1.659, 0.866, 1.354, 2.309
27.060, 1.659, 0.858, 1.38, 2.322
27.070, 1.633, 0.862, 1.378, 2.304
27.080, 1.637, 0.855, 1.398, 2.316
27.090, 1.606, 0.851, 1.386, 2.285
27.100, 1.671, 0.844, 1.399, 2.337
27.110, 1.656, 0.85, 1.43, 2.347
27.120, 1.675, 0.848, 1.386, 2.333
27.130, 1.615, 0.833, 1.38, 2.281
27.140, 1.625, 0.809, 1.377, 2.278
27.150, 1.663, 0.855, 1.388, 2.328
27.160, 1.601, 0.863, 1.352, 2.266
27.170, 1.602, 0.881, 1.338, 2.265
27.180, 1.61, 0.832, 1.385, 2.280
27.190, 1.588, 0.831, 1.359, 2.249
27.200, 1.61, 0.852, 1.367, 2.277
27.210, 1.616, 0.862, 1.369, 2.286
27.220, 1.619, 0.861, 1.363, 2.284
27.230, 1.635, 0.859, 1.352, 2.288
27.240, 1.583, 0.873, 1.377, 2.272
27.250, 1.597, 0.874, 1.353, 2.268
27.260, 1.636, 0.87, 1.365, 2.301
27.270, 1.593, 0.867, 1.352, 2.262
27.280, 1.614, 0.821, 1.387, 2.280
27.290, 1.643, 0.844, 1.396, 2.315
27.300, 1.603, 0.852, 1.365, 2.271
27.310, 1.57, 0.807, 1.364, 2.230
27.320, 1.549, 0.83, 1.368, 2.227
27.330, 1.603, 0.829, 1.367, 2.263
27.340, 1.599, 0.882, 1.328, 2.257
27.350, 1.589, 0.841, 1.352, 2.249
27.360, 1.608, 0.835, 1.366, 2.269
27.370, 1.633, 0.864, 1.354, 2.290
27.380, 1.595, 0.858, 1.387, 2.281
27.390, 1.593, 0.869, 1.341, 2.256
27.400, 1.627, 0.857, 1.366, 2.290
27.410, 1.692, 0.868, 1.429, 2.378
27.420, 1.629, 0.839, 1.388, 2.298
27.430, 1.631, 0.825, 1.385, 2.293
27.440, 1.613, 0.855, 1.411, 2.307
27.450, 1.622, 0.865, 1.356, 2.284
27.460, 1.648, 0.832, 1.358, 2.291
27.470, 1.687, 0.841, 1.359, 2.323
27.480, 1.648, 0.815, 1.39, 2.304
27.490, 1.628, 0.876, 1.37, 2.301
27.500, 1.608, 0.839, 1.36, 2.266
27.510, 1.631, 0.838, 1.379, 2.294
27.520, 1.66, 0.843, 1.378, 2.316
27.530, 1.643, 0.87, 1.371, 2.309
27.540, 1.589, 0.869, 1.345, 2.255
27.550, 1.645, 0.815, 1.403, 2.310
27.560, 1.531, 0.85, 1.288, 2.173
27.570, 1.537, 0.879, 1.306, 2.200
27.580, 1.621, 0.835, 1.325, 2.253
27.590, 1.616, 0.879, 1.302, 2.253
27.600, 1.546, 0.839, 1.304, 2.189
27.610, 1.578, 0.848, 1.332, 2.232
27.620, 1.573, 0.849, 1.313, 2.217
27.630, 1.585, 0.856, 1.316, 2.230
27.640, 1.66, 0.856, 1.371, 2.316
27.650, 1.554, 0.866, 1.33, 2.221
27.660, 1.616, 0.849, 1.33, 2.258
27.670, 1.594, 0.884, 1.33, 2.256
27.680, 1.661, 0.876, 1.349, 2.312
27.690, 1.641, 0.853, 1.373, 2.303
27.700, 1.629, 0.832, 1.342, 2.268
27.710, 1.666, 0.836, 1.357, 2.305
27.720, 1.65, 0.851, 1.394, 2.321
27.730, 1.602, 0.845, 1.31, 2.235
27.740, 1.674, 0.863, 1.355, 2.320
27.750, 1.613, 0.847, 1.344, 2.263
27.760, 1.645, 0.879, 1.336, 2.294
27.770, 1.617, 0.861, 1.363, 2.283
27.780, 1.619, 0.833, 1.323, 2.250
27.790, 1.62, 0.872, 1.353, 2.283
27.800, 1.645, 0.843, 1.369, 2.300
27.810, 1.611, 0.833, 1.364, 2.269
27.820, 1.673, 0.836, 1.346, 2.304
27.830, 1.613, 0.891, 1.335, 2.275
27.840, 1.651, 0.848, 1.365, 2.303
27.850, 1.619, 0.841, 1.328, 2.256
27.860, 1.618, 0.83, 1.318, 2.245
27.870, 1.629, 0.867, 1.359, 2.291
27.880, 1.642, 0.83, 1.349, 2.281
27.890, 1.625, 0.869, 1.349, 2.283
27.900, 1.666, 0.849, 1.355, 2.309
27.910, 1.616, 0.838, 1.331, 2.255
27.920, 1.596, 0.855, 1.3, 2.228
27.930, 1.596, 0.816, 1.369, 2.255
27.940, 1.593, 0.861, 1.341, 2.253
27.950, 1.626, 0.853, 1.365, 2.287
27.960, 1.621, 0.885, 1.356, 2.291
27.970, 1.611, 0.855, 1.357, 2.273
27.980, 1.601, 0.85, 1.352, 2.261
27.990, 1.621, 0.848, 1.381, 2.292
28.000, 1.613, 0.836, 1.363, 2.271
28.010, 1.631, 0.842, 1.371, 2.291
28.020, 1.6, 0.872, 1.376, 2.283
28.030, 1.595, 0.869, 1.363, 2.270
28.040, 1.578, 0.862, 1.347, 2.246
28.050, 1.515, 0.851, 1.281, 2.158
28.060, 1.609, 0.825, 1.38, 2.274
28.070, 1.616, 0.844, 1.352, 2.269
28.080, 1.619, 0.847, 1.347, 2.270
28.090, 1.603, 0.859, 1.345, 2.261
28.100, 1.587, 0.821, 1.358, 2.244
28.110, 1.597, 0.822, 1.387, 2.269
28.120, 1.604, 0.784, 1.345, 2.235
28.130, 1.631, 0.85, 1.389, 2.304
28.140, 1.686, 0.84, 1.412, 2.354
28.150, 1.634, 0.825, 1.358, 2.279
28.160, 1.662, 0.855, 1.355, 2.308
28.170, 1.662, 0.865, 1.399, 2.338
28.180, 1.675, 0.849, 1.352, 2.313
28.190, 1.663, 0.808, 1.335, 2.280
28.200, 1.654, 0.829, 1.377, 2.306
28.210, 1.687, 0.857, 1.394, 2.350
28.220, 1.649, 0.842, 1.406, 2.324
28.230, 1.692, 0.876, 1.374, 2.349
28.240, 1.687, 0.834, 1.4, 2.345
28.250, 1.662, 0.842, 1.387, 2.322
28.260, 1.671, 0.849, 1.384, 2.329
28.270, 1.665, 0.829, 1.395, 2.324
28.280, 1.67, 0.88, 1.398, 2.348
28.290, 1.708, 0.879, 1.42, 2.388
28.300, 1.664, 0.816, 1.374, 2.307
28.310, 1.686, 0.81, 1.42, 2.348
28.320, 1.718, 0.849, 1.451, 2.403
28.330, 1.707, 0.851, 1.402, 2.367
28.340, 1.664, 0.846, 1.391, 2.327
28.350, 1.671, 0.858, 1.402, 2.343
28.360, 1.683, 0.85, 1.344, 2.315
28.370, 1.654, 0.863, 1.402, 2.333
28.380, 1.634, 0.848, 1.391, 2.307
28.390, 1.625, 0.825, 1.418, 2.309
28.400, 1.678, 0.857, 1.439, 2.370
28.410, 1.631, 0.839, 1.411, 2.314
28.420, 1.633, 0.86, 1.428, 2.333
28.430, 1.692, 0.827, 1.416, 2.356
28.440, 1.57, 0.803, 1.381, 2.239
28.450, 1.639, 0.841, 1.347, 2.282
28.460, 1.631, 0.831, 1.415, 2.313
28.470, 1.661, 0.852, 1.394, 2.329
28.480, 1.681, 0.856, 1.438, 2.371
28.490, 1.673, 0.802, 1.389, 2.317
28.500, 1.638, 0.863, 1.343, 2.287
28.510, 1.676, 0.832, 1.404, 2.339
28.520, 1.668, 0.859, 1.4, 2.340
28.530, 1.671, 0.871, 1.373, 2.331
28.540, 1.607, 0.834, 1.335, 2.249
28.550, 1.555, 0.863, 1.295, 2.199
28.560, 1.581, 0.86, 1.357, 2.254
28.570, 1.608, 0.853, 1.339, 2.259
28.580, 1.674, 0.859, 1.392, 2.340
28.590, 1.642, 0.844, 1.384, 2.307
28.600, 1.647, 0.839, 1.383, 2.308
28.610, 1.612, 0.862, 1.373, 2.286
28.620, 1.626, 0.856, 1.352, 2.281
28.630, 1.636, 0.826, 1.376, 2.291
28.640, 1.655, 0.839, 1.387, 2.316
28.650, 1.663, 0.826, 1.359, 2.301
28.660, 1.656, 0.833, 1.379, 2.310
28.670, 1.671, 0.879, 1.37, 2.332
28.680, 1.659, 0.863, 1.392, 2.331
28.690, 1.642, 0.864, 1.341, 2.289
28.700, 1.68, 0.847, 1.356, 2.319
28.710, 1.66, 0.852, 1.36, 2.308
28.720, 1.691, 0.861, 1.382, 2.347
28.730, 1.65, 0.841, 1.35, 2.291
28.740, 1.654, 0.873, 1.35, 2.306
28.750, 1.638, 0.827, 1.347, 2.276
28.760, 1.643, 0.86, 1.337, 2.286
28.770, 1.626, 0.855, 1.309, 2.255
28.780, 1.579, 0.837, 1.279, 2.197
28.790, 1.635, 0.873, 1.381, 2.311
28.800, 1.636, 0.83, 1.411, 2.314
28.810, 1.66, 0.868, 1.401, 2.339
28.820, 1.659, 0.843, 1.379, 2.316
28.830, 1.659, 0.853, 1.422, 2.345
28.840, 1.586, 0.835, 1.313, 2.221
28.850, 1.617, 0.822, 1.364, 2.269
28.860, 1.633, 0.837, 1.328, 2.265
28.870, 1.673, 0.838, 1.337, 2.299
28.880, 1.712, 0.879, 1.373, 2.364
28.890, 1.602, 0.848, 1.31, 2.236
28.900, 1.643, 0.841, 1.393, 2.312
28.910, 1.607, 0.811, 1.346, 2.247
28.920, 1.679, 0.854, 1.332, 2.307
28.930, 1.631, 0.841, 1.34, 2.272
28.940, 1.657, 0.862, 1.337, 2.297
28.950, 1.578, 0.847, 1.317, 2.223
28.960, 1.658, 0.833, 1.375, 2.309
28.970, 1.691, 0.838, 1.334, 2.311
28.980, 1.68, 0.853, 1.352, 2.319
28.990, 1.687, 0.864, 1.362, 2.333
29.000, 1.736, 0.868, 1.399, 2.392
29.010, 1.708, 0.851, 1.359, 2.342
29.020, 1.681, 0.845, 1.354, 2.317
29.030, 1.648, 0.844, 1.356, 2.294
29.040, 1.706, 0.832, 1.353, 2.330
29.050, 1.701, 0.842, 1.407, 2.362
29.060, 1.642, 0.864, 1.325, 2.279
29.070, 1.628, 0.831, 1.324, 2.256
29.080, 1.611, 0.86, 1.336, 2.262
29.090, 1.683, 0.852, 1.336, 2.311
29.100, 1.677, 0.886, 1.337, 2.320
29.110, 1.618, 0.828, 1.364, 2.272
29.120, 1.611, 0.841, 1.333, 2.253
29.130, 1.628, 0.869, 1.349, 2.285
29.140, 1.636, 0.816, 1.399, 2.302
29.150, 1.634, 0.862, 1.34, 2.282
29.160, 1.645, 0.853, 1.38, 2.310
29.170, 1.65, 0.806, 1.412, 2.316
29.180, 1.616, 0.815, 1.332, 2.247
29.190, 1.64, 0.861, 1.375, 2.306
29.200, 1.59, 0.832, 1.347, 2.243
29.210, 1.601, 0.832, 1.382, 2.272
29.220, 1.59, 0.827, 1.328, 2.230
29.230, 1.58, 0.855, 1.336, 2.238
29.240, 1.562, 0.865, 1.29, 2.202
29.250, 1.607, 0.849, 1.303, 2.236
29.260, 1.636, 0.841, 1.363, 2.289
29.270, 1.613, 0.858, 1.379, 2.289
29.280, 1.594, 0.857, 1.301, 2.228
29.290, 1.593, 0.857, 1.306, 2.231
29.300, 1.589, 0.849, 1.342, 2.246
29.310, 1.628, 0.844, 1.354, 2.279
29.320, 1.609, 0.835, 1.35, 2.260
29.330, 1.593, 0.848, 1.327, 2.240
29.340, 1.617, 0.831, 1.337, 2.256
29.350, 1.631, 0.81, 1.429, 2.314
29.360, 1.61, 0.824, 1.335, 2.247
29.370, 1.614, 0.851, 1.352, 2.270
29.380, 1.603, 0.842, 1.361, 2.265
29.390, 1.6, 0.834, 1.341, 2.248
29.400, 1.603, 0.841, 1.366, 2.267
29.410, 1.587, 0.868, 1.328, 2.244
29.420, 1.602, 0.837, 1.345, 2.252
29.430, 1.649, 0.871, 1.352, 2.303
29.440, 1.615, 0.871, 1.34, 2.272
29.450, 1.566, 0.822, 1.365, 2.234
29.460, 1.619, 0.87, 1.379, 2.297
29.470, 1.617, 0.865, 1.312, 2.254
29.480, 1.612, 0.846, 1.406, 2.300
29.490, 1.609, 0.842, 1.357, 2.267
29.500, 1.587, 0.838, 1.35, 2.245
29.510, 1.647, 0.866, 1.389, 2.322
29.520, 1.621, 0.859, 1.349, 2.277
29.530, 1.583, 0.853, 1.331, 2.237
29.540, 1.616, 0.85, 1.369, 2.282
29.550, 1.58, 0.866, 1.338, 2.244
29.560, 1.588, 0.885, 1.352, 2.265
29.570, 1.577, 0.854, 1.339, 2.238
29.580, 1.555, 0.83, 1.337, 2.212
29.590, 1.608, 0.851, 1.357, 2.269
29.600, 1.602, 0.801, 1.383, 2.262
29.610, 1.62, 0.869, 1.361, 2.287
29.620, 1.609, 0.855, 1.356, 2.271
29.630, 1.58, 0.816, 1.332, 2.221
29.640, 1.599, 0.863, 1.325, 2.248
29.650, 1.614, 0.841, 1.377, 2.282
29.660, 1.608, 0.865, 1.365, 2.279
29.670, 1.561, 0.872, 1.33, 2.228
29.680, 1.58, 0.821, 1.327, 2.220
29.690, 1.622, 0.855, 1.385, 2.297
29.700, 1.621, 0.846, 1.373, 2.286
29.710, 1.614, 0.88, 1.35, 2.280
29.720, 1.648, 0.852, 1.389, 2.317
29.730, 1.616, 0.836, 1.372, 2.278
29.740, 1.601, 0.842, 1.379, 2.274
29.750, 1.576, 0.861, 1.291, 2.211
29.760, 1.602, 0.841, 1.383, 2.277
29.770, 1.604, 0.876, 1.346, 2.269
29.780, 1.594, 0.835, 1.353, 2.251
29.790, 1.608, 0.85, 1.351, 2.265
29.800, 1.636, 0.851, 1.397, 2.313
29.810, 1.642, 0.838, 1.389, 2.308
29.820, 1.599, 0.843, 1.358, 2.260
29.830, 1.595, 0.854, 1.33, 2.245
29.840, 1.6, 0.86, 1.378, 2.280
29.850, 1.606, 0.785, 1.349, 2.239
29.860, 1.638, 0.871, 1.369, 2.305
29.870, 1.645, 0.834, 1.341, 2.280
29.880, 1.609, 0.851, 1.382, 2.285
29.890, 1.656, 0.837, 1.368, 2.305
29.900, 1.627, 0.839, 1.344, 2.270
29.910, 1.574, 0.83, 1.337, 2.225
29.920, 1.594, 0.84, 1.319, 2.232
29.930, 1.613, 0.814, 1.326, 2.241
29.940, 1.584, 0.844, 1.353, 2.247
29.950, 1.575, 0.864, 1.321, 2.229
29.960, 1.576, 0.863, 1.329, 2.234
29.970, 1.596, 0.858, 1.363, 2.267
29.980, 1.58, 0.86, 1.333, 2.238
29.990, 1.643, 0.858, 1.332, 2.282
30.000, 1.557, 0.842, 1.352, 2.227
30.010, 1.595, 0.844, 1.35, 2.253
30.020, 1.626, 0.861, 1.355, 2.284
30.030, 1.627, 0.866, 1.359, 2.289
30.040, 1.604, 0.85, 1.391, 2.286
30.050, 1.619, 0.858, 1.379, 2.293
30.060, 1.561, 0.835, 1.325, 2.211
30.070, 1.587, 0.87, 1.361, 2.264
30.080, 1.639, 0.844, 1.395, 2.311
30.090, 1.558, 0.844, 1.336, 2.219
30.100, 1.573, 0.805, 1.306, 2.197
30.110, 1.666, 0.864, 1.405, 2.344
30.120, 1.621, 0.857, 1.356, 2.280
30.130, 1.653, 0.844, 1.36, 2.300
30.140, 1.67, 0.859, 1.37, 2.324
30.150, 1.616, 0.845, 1.355, 2.271
30.160, 1.595, 0.866, 1.319, 2.243
30.170, 1.593, 0.829, 1.332, 2.235
30.180, 1.622, 0.865, 1.38, 2.298
30.190, 1.64, 0.862, 1.422, 2.335
30.200, 1.61, 0.851, 1.349, 2.266
30.210, 1.649, 0.855, 1.316, 2.276
30.220, 1.643, 0.816, 1.382, 2.296
30.230, 1.654, 0.849, 1.359, 2.302
30.240, 1.729, 0.855, 1.377, 2.369
30.250, 1.689, 0.861, 1.398, 2.355
30.260, 1.676, 0.857, 1.342, 2.311
30.270, 1.628, 0.808, 1.352, 2.265
30.280, 1.674, 0.803, 1.33, 2.283
30.290, 1.646, 0.836, 1.354, 2.289
30.300, 1.71, 0.844, 1.383, 2.355
30.310, 1.578, 0.864, 1.327, 2.235
30.320, 1.593, 0.875, 1.356, 2.267
30.330, 1.561, 0.848, 1.365, 2.240
30.340, 1.582, 0.863, 1.336, 2.243
30.350, 1.611, 0.849, 1.37, 2.278
30.360, 1.608, 0.882, 1.365, 2.286
30.370, 1.532, 0.849, 1.321, 2.193
30.380, 1.552, 0.85, 1.31, 2.201
